count_0,count_1,count_2,count_3,count_4,total_area_0,total_area_1,total_area_2,total_area_3,total_area_4,mean_area_0,mean_area_1,mean_area_2,mean_area_3,mean_area_4
218.0,271.0,9.0,204.0,0.0,27260.0,269791.0,52276.0,70678.0,0.0,125.0,995.0,5808.0,346.0,0.0
241.0,295.0,21.0,180.0,0.0,29416.0,240493.0,88481.0,44306.0,0.0,122.0,815.0,4213.0,246.0,0.0
351.0,283.0,18.0,175.0,0.0,45985.0,239777.0,112173.0,72778.0,0.0,131.0,847.0,6231.0,415.0,0.0
229.0,317.0,24.0,200.0,0.0,27243.0,232030.0,101758.0,61485.0,0.0,118.0,731.0,4239.0,307.0,0.0
251.0,315.0,27.0,187.0,0.0,28224.0,204448.0,112163.0,51343.0,0.0,112.0,649.0,4154.0,274.0,0.0
327.0,296.0,31.0,213.0,0.0,43135.0,207180.0,142673.0,74088.0,0.0,131.0,699.0,4602.0,347.0,0.0
361.0,345.0,27.0,201.0,0.0,42335.0,222029.0,120654.0,69000.0,0.0,117.0,643.0,4468.0,343.0,0.0
301.0,319.0,39.0,207.0,0.0,38830.0,187149.0,155010.0,68751.0,0.0,129.0,586.0,3974.0,332.0,0.0
264.0,318.0,37.0,215.0,0.0,30092.0,177392.0,148178.0,64979.0,0.0,113.0,557.0,4004.0,302.0,0.0
299.0,334.0,41.0,210.0,0.0,41249.0,189953.0,193741.0,60649.0,0.0,137.0,568.0,4725.0,288.0,0.0
327.0,324.0,45.0,198.0,0.0,43989.0,185925.0,237540.0,57564.0,0.0,134.0,573.0,5278.0,290.0,0.0
289.0,343.0,47.0,204.0,0.0,33414.0,176465.0,219367.0,68127.0,0.0,115.0,514.0,4667.0,333.0,0.0
420.0,354.0,47.0,220.0,1.0,58137.0,195109.0,215105.0,79640.0,49736.0,138.0,551.0,4576.0,362.0,49736.0
293.0,375.0,47.0,222.0,0.0,37190.0,185313.0,221626.0,71427.0,0.0,126.0,494.0,4715.0,321.0,0.0
387.0,360.0,47.0,217.0,0.0,51512.0,181403.0,258748.0,76024.0,0.0,133.0,503.0,5505.0,350.0,0.0
302.0,353.0,44.0,244.0,0.0,40804.0,172389.0,220076.0,75094.0,0.0,135.0,488.0,5001.0,307.0,0.0
223.0,362.0,45.0,255.0,0.0,27492.0,166283.0,230144.0,71687.0,0.0,123.0,459.0,5114.0,281.0,0.0
143.0,451.0,12.0,344.0,0.0,14244.0,324223.0,100618.0,67974.0,0.0,99.0,718.0,8384.0,197.0,0.0
247.0,429.0,21.0,331.0,0.0,28866.0,291120.0,169989.0,80527.0,0.0,116.0,678.0,8094.0,243.0,0.0
