count_0,count_1,count_2,count_3,total_area_0,total_area_1,total_area_2,total_area_3,mean_area_0,mean_area_1,mean_area_2,mean_area_3
566.0,558.0,41.0,445.0,77380.0,281282.0,433689.0,139027.0,136.0,504.0,10577.0,312.0
685.0,516.0,46.0,361.0,112238.0,263737.0,514202.0,202796.0,163.0,511.0,11178.0,561.0
618.0,533.0,45.0,429.0,97145.0,259895.0,506235.0,179931.0,157.0,487.0,11249.0,419.0
170.0,632.0,28.0,507.0,17875.0,270396.0,284650.0,86230.0,105.0,427.0,10166.0,170.0
318.0,634.0,34.0,528.0,35133.0,282752.0,350225.0,124263.0,110.0,445.0,10300.0,235.0
705.0,567.0,39.0,458.0,118204.0,306392.0,468986.0,192094.0,167.0,540.0,12025.0,419.0
698.0,570.0,42.0,450.0,101688.0,312355.0,491439.0,204209.0,145.0,547.0,11700.0,453.0
161.0,607.0,29.0,419.0,19371.0,233549.0,327676.0,79065.0,120.0,384.0,11299.0,188.0
512.0,592.0,37.0,483.0,62044.0,280465.0,447430.0,156036.0,121.0,473.0,12092.0,323.0
469.0,556.0,37.0,507.0,60145.0,258457.0,467791.0,138577.0,128.0,464.0,12643.0,273.0
433.0,599.0,37.0,539.0,52003.0,291529.0,446800.0,135049.0,120.0,486.0,12075.0,250.0
419.0,652.0,37.0,545.0,50011.0,300966.0,468139.0,146226.0,119.0,461.0,12652.0,268.0
560.0,624.0,41.0,505.0,73073.0,315911.0,484152.0,165833.0,130.0,506.0,11808.0,328.0
513.0,635.0,42.0,545.0,65201.0,298841.0,506218.0,176779.0,127.0,470.0,12052.0,324.0
552.0,620.0,39.0,542.0,78321.0,322661.0,529238.0,205349.0,141.0,520.0,13570.0,378.0
291.0,675.0,37.0,559.0,33453.0,291568.0,485417.0,127444.0,114.0,431.0,13119.0,227.0
626.0,616.0,41.0,495.0,93134.0,318755.0,579332.0,200013.0,148.0,517.0,14130.0,404.0
181.0,757.0,31.0,443.0,22601.0,290745.0,399819.0,79801.0,124.0,384.0,12897.0,180.0
411.0,721.0,35.0,588.0,46224.0,335405.0,501355.0,146714.0,112.0,465.0,14324.0,249.0
694.0,622.0,43.0,493.0,92164.0,348179.0,593759.0,194381.0,132.0,559.0,13808.0,394.0
505.0,710.0,43.0,533.0,63546.0,294673.0,545183.0,156276.0,125.0,415.0,12678.0,293.0
608.0,679.0,42.0,546.0,82061.0,318325.0,565793.0,183547.0,134.0,468.0,13471.0,336.0
589.0,682.0,42.0,541.0,79836.0,328023.0,580151.0,175432.0,135.0,480.0,13813.0,324.0
