count_0,count_1,count_2,count_3,count_4,total_area_0,total_area_1,total_area_2,total_area_3,total_area_4,mean_area_0,mean_area_1,mean_area_2,mean_area_3,mean_area_4
208.0,456.0,21.0,213.0,0.0,21994.0,248436.0,122363.0,51328.0,0.0,105.0,544.0,5826.0,240.0,0.0
551.0,443.0,52.0,194.0,0.0,79222.0,184069.0,235156.0,44511.0,0.0,143.0,415.0,4522.0,229.0,0.0
632.0,484.0,48.0,193.0,0.0,109038.0,203641.0,238191.0,52259.0,0.0,172.0,420.0,4962.0,270.0,0.0
730.0,494.0,57.0,216.0,0.0,110984.0,199871.0,269764.0,46949.0,0.0,152.0,404.0,4732.0,217.0,0.0
580.0,516.0,65.0,198.0,0.0,85629.0,188924.0,292568.0,41664.0,0.0,147.0,366.0,4501.0,210.0,0.0
435.0,547.0,59.0,183.0,0.0,55256.0,207283.0,285195.0,36082.0,0.0,127.0,378.0,4833.0,197.0,0.0
516.0,575.0,57.0,192.0,0.0,65784.0,222899.0,288071.0,41230.0,0.0,127.0,387.0,5053.0,214.0,0.0
341.0,630.0,59.0,172.0,0.0,40280.0,222541.0,282761.0,30427.0,0.0,118.0,353.0,4792.0,176.0,0.0
551.0,575.0,60.0,208.0,0.0,72768.0,227677.0,311735.0,40219.0,0.0,132.0,395.0,5195.0,193.0,0.0
515.0,584.0,80.0,227.0,0.0,68973.0,226545.0,327454.0,45550.0,0.0,133.0,387.0,4093.0,200.0,0.0
712.0,617.0,71.0,219.0,0.0,98665.0,240503.0,345903.0,43255.0,0.0,138.0,389.0,4871.0,197.0,0.0
433.0,666.0,79.0,199.0,0.0,52180.0,245921.0,342568.0,36482.0,0.0,120.0,369.0,4336.0,183.0,0.0
524.0,657.0,65.0,228.0,0.0,68523.0,250589.0,349330.0,40604.0,0.0,130.0,381.0,5374.0,178.0,0.0
370.0,648.0,67.0,179.0,0.0,43490.0,243440.0,354737.0,32164.0,0.0,117.0,375.0,5294.0,179.0,0.0
516.0,657.0,73.0,225.0,0.0,67524.0,236993.0,390784.0,40431.0,0.0,130.0,360.0,5353.0,179.0,0.0
334.0,665.0,69.0,194.0,0.0,38440.0,237134.0,385873.0,34822.0,0.0,115.0,356.0,5592.0,179.0,0.0
560.0,627.0,71.0,218.0,0.0,70817.0,220307.0,439044.0,39588.0,0.0,126.0,351.0,6183.0,181.0,0.0
480.0,644.0,86.0,224.0,0.0,60796.0,225643.0,448171.0,39913.0,0.0,126.0,350.0,5211.0,178.0,0.0
313.0,721.0,70.0,167.0,0.0,35612.0,246927.0,396654.0,25140.0,0.0,113.0,342.0,5666.0,150.0,0.0
727.0,627.0,80.0,256.0,1.0,99828.0,221728.0,383004.0,53665.0,75991.0,137.0,353.0,4787.0,209.0,75991.0
570.0,640.0,85.0,228.0,1.0,71476.0,232755.0,407130.0,44011.0,60433.0,125.0,363.0,4789.0,193.0,60433.0
386.0,624.0,81.0,188.0,0.0,44606.0,218651.0,455892.0,31448.0,0.0,115.0,350.0,5628.0,167.0,0.0
255.0,627.0,82.0,173.0,0.0,29763.0,202418.0,459314.0,28722.0,0.0,116.0,322.0,5601.0,166.0,0.0
289.0,627.0,72.0,141.0,1.0,32355.0,204223.0,381470.0,24167.0,72837.0,111.0,325.0,5298.0,171.0,72837.0
56.0,762.0,68.0,137.0,0.0,5052.0,237247.0,359047.0,14840.0,0.0,90.0,311.0,5280.0,108.0,0.0
48.0,701.0,51.0,130.0,0.0,4191.0,231322.0,333320.0,14807.0,0.0,87.0,329.0,6535.0,113.0,0.0
301.0,567.0,57.0,174.0,3.0,35155.0,184627.0,277102.0,27562.0,210047.0,116.0,325.0,4861.0,158.0,70015.0
306.0,584.0,65.0,168.0,2.0,35820.0,199596.0,289498.0,26132.0,217015.0,117.0,341.0,4453.0,155.0,108507.0
26.0,756.0,66.0,124.0,0.0,2314.0,235900.0,318482.0,14817.0,0.0,89.0,312.0,4825.0,119.0,0.0
18.0,802.0,64.0,120.0,0.0,1863.0,252548.0,266398.0,14894.0,0.0,103.0,314.0,4162.0,124.0,0.0
