count_0,count_1,count_2,count_3,total_area_0,total_area_1,total_area_2,total_area_3,mean_area_0,mean_area_1,mean_area_2,mean_area_3
246.0,298.0,8.0,166.0,30423.0,217946.0,34462.0,43623.0,123.0,731.0,4307.0,262.0
415.0,317.0,18.0,146.0,52154.0,211404.0,55938.0,44006.0,125.0,666.0,3107.0,301.0
527.0,311.0,13.0,156.0,72846.0,219562.0,47516.0,52296.0,138.0,705.0,3655.0,335.0
496.0,308.0,15.0,172.0,65236.0,222512.0,56012.0,67556.0,131.0,722.0,3734.0,392.0
499.0,265.0,20.0,170.0,68774.0,201924.0,85246.0,64480.0,137.0,761.0,4262.0,379.0
415.0,313.0,13.0,187.0,56655.0,237451.0,60915.0,55001.0,136.0,758.0,4685.0,294.0
487.0,311.0,15.0,171.0,78487.0,231639.0,70892.0,77774.0,161.0,744.0,4726.0,454.0
425.0,313.0,16.0,175.0,54885.0,229053.0,72849.0,60947.0,129.0,731.0,4553.0,348.0
325.0,328.0,18.0,189.0,42440.0,227861.0,88974.0,51674.0,130.0,694.0,4943.0,273.0
462.0,329.0,23.0,176.0,71245.0,237527.0,104691.0,63956.0,154.0,721.0,4551.0,363.0
332.0,327.0,28.0,195.0,42937.0,205771.0,115650.0,72620.0,129.0,629.0,4130.0,372.0
369.0,323.0,22.0,178.0,48986.0,224524.0,111802.0,64996.0,132.0,695.0,5081.0,365.0
379.0,331.0,25.0,174.0,54561.0,228422.0,118531.0,60800.0,143.0,690.0,4741.0,349.0
457.0,321.0,29.0,184.0,70015.0,237646.0,126335.0,65482.0,153.0,740.0,4356.0,355.0
439.0,316.0,36.0,187.0,63229.0,204480.0,159078.0,84817.0,144.0,647.0,4418.0,453.0
407.0,320.0,32.0,182.0,67935.0,211873.0,143200.0,72017.0,166.0,662.0,4475.0,395.0
444.0,306.0,32.0,169.0,70682.0,210652.0,150764.0,62419.0,159.0,688.0,4711.0,369.0
243.0,383.0,14.0,214.0,35322.0,297173.0,98629.0,65558.0,145.0,775.0,7044.0,306.0
503.0,340.0,40.0,195.0,71407.0,214466.0,214717.0,76400.0,141.0,630.0,5367.0,391.0
407.0,378.0,27.0,232.0,57512.0,267114.0,159391.0,78509.0,141.0,706.0,5903.0,338.0
361.0,402.0,25.0,188.0,46952.0,270663.0,150068.0,63272.0,130.0,673.0,6002.0,336.0
310.0,381.0,24.0,241.0,38346.0,266818.0,157101.0,67802.0,123.0,700.0,6545.0,281.0
352.0,402.0,26.0,202.0,47169.0,283931.0,147996.0,57339.0,134.0,706.0,5692.0,283.0
367.0,415.0,29.0,233.0,49379.0,275313.0,170907.0,68943.0,134.0,663.0,5893.0,295.0
376.0,420.0,33.0,241.0,46511.0,269950.0,188452.0,68064.0,123.0,642.0,5710.0,282.0
414.0,408.0,37.0,199.0,58115.0,272249.0,214919.0,64197.0,140.0,667.0,5808.0,322.0
250.0,437.0,25.0,236.0,26870.0,272221.0,151245.0,52195.0,107.0,622.0,6049.0,221.0
323.0,404.0,29.0,230.0,37574.0,279835.0,183567.0,59978.0,116.0,692.0,6329.0,260.0
429.0,377.0,33.0,199.0,58538.0,307589.0,207574.0,55980.0,136.0,815.0,6290.0,281.0
466.0,406.0,41.0,203.0,59678.0,266703.0,235492.0,82058.0,128.0,656.0,5743.0,404.0
429.0,407.0,34.0,214.0,63575.0,291765.0,212533.0,72797.0,148.0,716.0,6250.0,340.0
404.0,408.0,35.0,226.0,51234.0,275322.0,222062.0,64068.0,126.0,674.0,6344.0,283.0
428.0,409.0,42.0,224.0,66193.0,277264.0,237492.0,65589.0,154.0,677.0,5654.0,292.0
400.0,445.0,39.0,231.0,55875.0,281573.0,244966.0,58926.0,139.0,632.0,6281.0,255.0
394.0,420.0,36.0,228.0,57263.0,299330.0,239848.0,58063.0,145.0,712.0,6662.0,254.0
309.0,424.0,35.0,210.0,36108.0,285165.0,235763.0,44322.0,116.0,672.0,6736.0,211.0
474.0,414.0,36.0,212.0,66946.0,291612.0,259813.0,76230.0,141.0,704.0,7217.0,359.0
438.0,432.0,43.0,216.0,58473.0,284671.0,281194.0,65751.0,133.0,658.0,6539.0,304.0
223.0,454.0,19.0,276.0,32018.0,383697.0,169770.0,71689.0,143.0,845.0,8935.0,259.0
606.0,413.0,47.0,249.0,98612.0,319555.0,358526.0,121634.0,162.0,773.0,7628.0,488.0
455.0,454.0,40.0,224.0,71403.0,333548.0,326267.0,80663.0,156.0,734.0,8156.0,360.0
162.0,554.0,22.0,286.0,16963.0,389821.0,201967.0,59879.0,104.0,703.0,9180.0,209.0
368.0,510.0,46.0,261.0,46683.0,327310.0,328838.0,64903.0,126.0,641.0,7148.0,248.0
417.0,497.0,43.0,228.0,60287.0,337696.0,332216.0,76625.0,144.0,679.0,7725.0,336.0
353.0,537.0,34.0,262.0,49119.0,392414.0,264018.0,68730.0,139.0,730.0,7765.0,262.0
451.0,492.0,47.0,252.0,65510.0,336201.0,368038.0,89949.0,145.0,683.0,7830.0,356.0
463.0,524.0,41.0,240.0,66807.0,379886.0,340549.0,84915.0,144.0,724.0,8306.0,353.0
427.0,495.0,43.0,258.0,60600.0,355573.0,363718.0,87981.0,141.0,718.0,8458.0,341.0
213.0,592.0,34.0,320.0,22411.0,390529.0,261612.0,69038.0,105.0,659.0,7694.0,215.0
422.0,528.0,55.0,264.0,61117.0,367009.0,430814.0,82524.0,144.0,695.0,7832.0,312.0
402.0,522.0,50.0,287.0,54734.0,363439.0,446415.0,82985.0,136.0,696.0,8928.0,289.0
369.0,571.0,49.0,313.0,47551.0,369071.0,403725.0,88159.0,128.0,646.0,8239.0,281.0
404.0,516.0,53.0,299.0,52997.0,344291.0,455121.0,94629.0,131.0,667.0,8587.0,316.0
319.0,582.0,48.0,322.0,37313.0,392538.0,399080.0,73017.0,116.0,674.0,8314.0,226.0
483.0,540.0,60.0,271.0,69713.0,364733.0,535963.0,90353.0,144.0,675.0,8932.0,333.0
408.0,579.0,54.0,286.0,53732.0,367422.0,467312.0,75034.0,131.0,634.0,8653.0,262.0
408.0,588.0,51.0,299.0,50757.0,422085.0,436028.0,90451.0,124.0,717.0,8549.0,302.0
423.0,566.0,56.0,265.0,52155.0,376202.0,532555.0,79481.0,123.0,664.0,9509.0,299.0
341.0,653.0,49.0,292.0,40591.0,407348.0,468654.0,69578.0,119.0,623.0,9564.0,238.0
557.0,532.0,67.0,245.0,80564.0,352567.0,672621.0,74729.0,144.0,662.0,10039.0,305.0
531.0,525.0,63.0,259.0,70521.0,376221.0,619405.0,75716.0,132.0,716.0,9831.0,292.0
350.0,634.0,50.0,279.0,40249.0,396142.0,503561.0,63189.0,114.0,624.0,10071.0,226.0
311.0,649.0,53.0,289.0,35302.0,414016.0,494801.0,74867.0,113.0,637.0,9335.0,259.0
55.0,878.0,30.0,256.0,5156.0,383515.0,265014.0,40126.0,93.0,436.0,8833.0,156.0
168.0,696.0,23.0,415.0,17743.0,453554.0,331906.0,67996.0,105.0,651.0,14430.0,163.0
389.0,614.0,31.0,314.0,50127.0,423394.0,376151.0,60705.0,128.0,689.0,12133.0,193.0
413.0,540.0,37.0,300.0,58989.0,407934.0,435407.0,83574.0,142.0,755.0,11767.0,278.0
404.0,542.0,37.0,329.0,55026.0,414023.0,448676.0,80926.0,136.0,763.0,12126.0,245.0
303.0,543.0,43.0,337.0,37146.0,391319.0,454379.0,75130.0,122.0,720.0,10566.0,222.0
281.0,515.0,41.0,324.0,32112.0,387347.0,437023.0,87801.0,114.0,752.0,10659.0,270.0
335.0,462.0,42.0,290.0,44607.0,377769.0,467096.0,88843.0,133.0,817.0,11121.0,306.0
412.0,424.0,42.0,280.0,72103.0,362023.0,537824.0,101250.0,175.0,853.0,12805.0,361.0
313.0,464.0,39.0,311.0,41099.0,386758.0,474390.0,81407.0,131.0,833.0,12163.0,261.0
302.0,481.0,37.0,297.0,31625.0,377755.0,472542.0,86749.0,104.0,785.0,12771.0,292.0
385.0,464.0,38.0,321.0,49676.0,383076.0,488782.0,108907.0,129.0,825.0,12862.0,339.0
259.0,496.0,40.0,319.0,30421.0,378857.0,475091.0,90136.0,117.0,763.0,11877.0,282.0
285.0,464.0,45.0,329.0,36884.0,357985.0,513245.0,120436.0,129.0,771.0,11405.0,366.0
297.0,470.0,44.0,304.0,40176.0,360803.0,558492.0,82419.0,135.0,767.0,12693.0,271.0
282.0,495.0,38.0,346.0,31576.0,393960.0,510860.0,99784.0,111.0,795.0,13443.0,288.0
345.0,471.0,42.0,303.0,49041.0,365036.0,609896.0,98093.0,142.0,775.0,14521.0,323.0
268.0,444.0,44.0,321.0,31447.0,321622.0,602635.0,108433.0,117.0,724.0,13696.0,337.0
270.0,467.0,42.0,337.0,33982.0,329191.0,566949.0,103459.0,125.0,704.0,13498.0,307.0
252.0,502.0,39.0,336.0,26914.0,332305.0,575853.0,88050.0,106.0,661.0,14765.0,262.0
246.0,559.0,32.0,394.0,28000.0,377961.0,515352.0,116078.0,113.0,676.0,16104.0,294.0
271.0,549.0,41.0,364.0,30126.0,341890.0,571234.0,105729.0,111.0,622.0,13932.0,290.0
289.0,540.0,36.0,379.0,30657.0,402684.0,556451.0,105666.0,106.0,745.0,15456.0,278.0
332.0,487.0,45.0,344.0,39661.0,351753.0,617102.0,102972.0,119.0,722.0,13713.0,299.0
309.0,494.0,41.0,339.0,36511.0,346761.0,572025.0,112751.0,118.0,701.0,13951.0,332.0
312.0,510.0,43.0,364.0,36618.0,331191.0,622082.0,99774.0,117.0,649.0,14467.0,274.0
262.0,580.0,40.0,373.0,35293.0,368499.0,587280.0,100062.0,134.0,635.0,14682.0,268.0
375.0,521.0,42.0,361.0,45582.0,322671.0,684347.0,103106.0,121.0,619.0,16293.0,285.0
393.0,510.0,45.0,345.0,52257.0,331024.0,686187.0,125190.0,132.0,649.0,15248.0,362.0
