count_0,count_1,count_2,count_3,count_4,total_area_0,total_area_1,total_area_2,total_area_3,total_area_4,mean_area_0,mean_area_1,mean_area_2,mean_area_3,mean_area_4
101.0,463.0,19.0,211.0,0.0,11607.0,259800.0,129050.0,39759.0,0.0,114.0,561.0,6792.0,188.0,0.0
284.0,428.0,26.0,187.0,2.0,36802.0,220127.0,215185.0,32715.0,100301.0,129.0,514.0,8276.0,174.0,50150.0
311.0,442.0,33.0,211.0,0.0,47820.0,213169.0,198958.0,45504.0,0.0,153.0,482.0,6029.0,215.0,0.0
282.0,480.0,30.0,195.0,0.0,33188.0,241290.0,185804.0,58629.0,0.0,117.0,502.0,6193.0,300.0,0.0
291.0,408.0,34.0,207.0,1.0,38519.0,222146.0,222754.0,52960.0,43054.0,132.0,544.0,6551.0,255.0,43054.0
311.0,436.0,35.0,188.0,0.0,40589.0,235581.0,235688.0,43986.0,0.0,130.0,540.0,6733.0,233.0,0.0
372.0,449.0,33.0,181.0,0.0,57498.0,235407.0,256451.0,45379.0,0.0,154.0,524.0,7771.0,250.0,0.0
230.0,466.0,36.0,190.0,0.0,33205.0,223522.0,250583.0,43951.0,0.0,144.0,479.0,6960.0,231.0,0.0
242.0,439.0,35.0,222.0,0.0,38537.0,221008.0,251551.0,54749.0,0.0,159.0,503.0,7187.0,246.0,0.0
209.0,473.0,30.0,213.0,0.0,32754.0,233571.0,210804.0,53227.0,0.0,156.0,493.0,7026.0,249.0,0.0
259.0,449.0,34.0,252.0,0.0,34928.0,222861.0,228991.0,63077.0,0.0,134.0,496.0,6735.0,250.0,0.0
252.0,421.0,33.0,217.0,0.0,33995.0,216777.0,233883.0,45485.0,0.0,134.0,514.0,7087.0,209.0,0.0
139.0,453.0,29.0,222.0,0.0,14825.0,221984.0,204023.0,40128.0,0.0,106.0,490.0,7035.0,180.0,0.0
140.0,451.0,33.0,216.0,0.0,16596.0,202976.0,219829.0,39273.0,0.0,118.0,450.0,6661.0,181.0,0.0
205.0,458.0,31.0,227.0,0.0,25076.0,232206.0,220328.0,47893.0,0.0,122.0,507.0,7107.0,210.0,0.0
294.0,469.0,32.0,239.0,0.0,41382.0,235674.0,241803.0,54643.0,0.0,140.0,502.0,7556.0,228.0,0.0
195.0,463.0,32.0,236.0,0.0,23222.0,228602.0,237712.0,46398.0,0.0,119.0,493.0,7428.0,196.0,0.0
192.0,438.0,31.0,265.0,0.0,21597.0,230215.0,228183.0,56528.0,0.0,112.0,525.0,7360.0,213.0,0.0
185.0,492.0,31.0,240.0,0.0,26437.0,246319.0,244655.0,50793.0,0.0,142.0,500.0,7892.0,211.0,0.0
297.0,452.0,41.0,232.0,0.0,42118.0,220486.0,310741.0,57744.0,0.0,141.0,487.0,7579.0,248.0,0.0
250.0,453.0,38.0,267.0,0.0,35663.0,207044.0,282896.0,74397.0,0.0,142.0,457.0,7444.0,278.0,0.0
265.0,449.0,38.0,240.0,0.0,37059.0,220891.0,336129.0,55537.0,0.0,139.0,491.0,8845.0,231.0,0.0
