count_0,count_1,count_2,count_3,total_area_0,total_area_1,total_area_2,total_area_3,mean_area_0,mean_area_1,mean_area_2,mean_area_3
264.0,309.0,13.0,201.0,41265.0,220421.0,77456.0,63278.0,156.0,713.0,5958.0,314.0
440.0,292.0,37.0,158.0,70650.0,149997.0,171317.0,85318.0,160.0,513.0,4630.0,539.0
367.0,324.0,37.0,170.0,58486.0,157616.0,168704.0,64312.0,159.0,486.0,4559.0,378.0
475.0,305.0,45.0,158.0,78136.0,159211.0,198937.0,81971.0,164.0,522.0,4420.0,518.0
400.0,335.0,42.0,172.0,63106.0,144154.0,187342.0,65076.0,157.0,430.0,4460.0,378.0
442.0,336.0,44.0,169.0,71042.0,149565.0,202907.0,65149.0,160.0,445.0,4611.0,385.0
435.0,359.0,43.0,164.0,62479.0,180256.0,205084.0,66958.0,143.0,502.0,4769.0,408.0
465.0,369.0,46.0,165.0,69746.0,164108.0,217609.0,67043.0,149.0,444.0,4730.0,406.0
431.0,351.0,50.0,162.0,72439.0,161457.0,213013.0,63557.0,168.0,459.0,4260.0,392.0
484.0,370.0,45.0,166.0,72029.0,160829.0,213242.0,70880.0,148.0,434.0,4738.0,426.0
495.0,369.0,54.0,209.0,68110.0,162571.0,224488.0,80345.0,137.0,440.0,4157.0,384.0
479.0,377.0,50.0,194.0,72242.0,168336.0,223143.0,80452.0,150.0,446.0,4462.0,414.0
574.0,379.0,58.0,225.0,91117.0,170358.0,240622.0,84184.0,158.0,449.0,4148.0,374.0
535.0,375.0,53.0,216.0,86847.0,153946.0,230503.0,91856.0,162.0,410.0,4349.0,425.0
612.0,380.0,55.0,217.0,97489.0,158037.0,250835.0,87329.0,159.0,415.0,4560.0,402.0
503.0,393.0,55.0,231.0,81409.0,156084.0,231557.0,69444.0,161.0,397.0,4210.0,300.0
526.0,397.0,56.0,224.0,83984.0,168132.0,232669.0,69567.0,159.0,423.0,4154.0,310.0
551.0,414.0,60.0,218.0,75427.0,163941.0,256369.0,64570.0,136.0,395.0,4272.0,296.0
550.0,434.0,65.0,219.0,95571.0,182072.0,240126.0,60455.0,173.0,419.0,3694.0,276.0
507.0,445.0,56.0,232.0,69956.0,175238.0,235008.0,74447.0,137.0,393.0,4196.0,320.0
656.0,445.0,55.0,291.0,98146.0,196238.0,254843.0,86314.0,149.0,440.0,4633.0,296.0
506.0,421.0,57.0,225.0,67736.0,158768.0,256873.0,63419.0,133.0,377.0,4506.0,281.0
645.0,446.0,61.0,290.0,95554.0,194063.0,271300.0,84537.0,148.0,435.0,4447.0,291.0
626.0,481.0,70.0,289.0,82797.0,182111.0,277598.0,90623.0,132.0,378.0,3965.0,313.0
620.0,490.0,59.0,256.0,84346.0,186647.0,245830.0,77385.0,136.0,380.0,4166.0,302.0
759.0,475.0,63.0,295.0,113999.0,189463.0,267599.0,96842.0,150.0,398.0,4247.0,328.0
553.0,516.0,58.0,268.0,74248.0,186788.0,244750.0,63892.0,134.0,361.0,4219.0,238.0
583.0,513.0,67.0,284.0,80900.0,197965.0,271919.0,64915.0,138.0,385.0,4058.0,228.0
551.0,500.0,61.0,262.0,81765.0,184633.0,276833.0,59141.0,148.0,369.0,4538.0,225.0
711.0,520.0,69.0,309.0,101302.0,198200.0,307630.0,75088.0,142.0,381.0,4458.0,243.0
636.0,516.0,70.0,281.0,88838.0,183393.0,327078.0,70027.0,139.0,355.0,4672.0,249.0
582.0,525.0,67.0,302.0,77492.0,193035.0,313677.0,68163.0,133.0,367.0,4681.0,225.0
674.0,526.0,80.0,330.0,97912.0,182136.0,345107.0,88156.0,145.0,346.0,4313.0,267.0
530.0,543.0,65.0,295.0,72696.0,204471.0,305366.0,68955.0,137.0,376.0,4697.0,233.0
566.0,558.0,72.0,283.0,75374.0,184214.0,342497.0,73494.0,133.0,330.0,4756.0,259.0
679.0,586.0,74.0,322.0,96324.0,217251.0,347162.0,72441.0,141.0,370.0,4691.0,224.0
701.0,631.0,71.0,336.0,93670.0,216514.0,351891.0,87007.0,133.0,343.0,4956.0,258.0
