count_0,count_1,count_2,count_3,total_area_0,total_area_1,total_area_2,total_area_3,mean_area_0,mean_area_1,mean_area_2,mean_area_3
284.0,563.0,33.0,170.0,36164.0,251974.0,198472.0,54190.0,127.0,447.0,6014.0,318.0
207.0,524.0,39.0,173.0,29153.0,226265.0,166417.0,32054.0,140.0,431.0,4267.0,185.0
299.0,571.0,45.0,138.0,37154.0,225820.0,209890.0,25971.0,124.0,395.0,4664.0,188.0
199.0,583.0,39.0,158.0,23141.0,215844.0,199919.0,26773.0,116.0,370.0,5126.0,169.0
156.0,578.0,43.0,149.0,16792.0,202977.0,199898.0,22424.0,107.0,351.0,4648.0,150.0
395.0,535.0,48.0,166.0,48214.0,207852.0,267466.0,35277.0,122.0,388.0,5572.0,212.0
328.0,536.0,47.0,168.0,36050.0,193035.0,233968.0,32594.0,109.0,360.0,4978.0,194.0
273.0,545.0,48.0,162.0,28176.0,194022.0,239075.0,30672.0,103.0,356.0,4980.0,189.0
265.0,523.0,42.0,161.0,27430.0,203827.0,222217.0,25066.0,103.0,389.0,5290.0,155.0
244.0,551.0,44.0,172.0,23579.0,208216.0,222824.0,27805.0,96.0,377.0,5064.0,161.0
268.0,554.0,40.0,144.0,25557.0,221376.0,210986.0,19866.0,95.0,399.0,5274.0,137.0
227.0,516.0,40.0,156.0,22568.0,198281.0,223106.0,23680.0,99.0,384.0,5577.0,151.0
258.0,559.0,41.0,154.0,24839.0,204735.0,233226.0,19648.0,96.0,366.0,5688.0,127.0
201.0,555.0,46.0,147.0,18550.0,199445.0,228865.0,19854.0,92.0,359.0,4975.0,135.0
211.0,542.0,45.0,147.0,18554.0,204160.0,236008.0,21671.0,87.0,376.0,5244.0,147.0
443.0,488.0,51.0,151.0,54979.0,181128.0,323612.0,20118.0,124.0,371.0,6345.0,133.0
207.0,517.0,47.0,142.0,21077.0,188885.0,253439.0,18426.0,101.0,365.0,5392.0,129.0
306.0,464.0,53.0,134.0,34582.0,171720.0,303561.0,18634.0,113.0,370.0,5727.0,139.0
276.0,495.0,45.0,133.0,29225.0,177210.0,282950.0,28060.0,105.0,358.0,6287.0,210.0
250.0,499.0,45.0,143.0,30416.0,171734.0,291708.0,30577.0,121.0,344.0,6482.0,213.0
213.0,489.0,44.0,128.0,19765.0,165865.0,290006.0,19653.0,92.0,339.0,6591.0,153.0
249.0,461.0,43.0,129.0,23915.0,163336.0,308505.0,31892.0,96.0,354.0,7174.0,247.0
233.0,436.0,46.0,130.0,22386.0,158061.0,294397.0,16373.0,96.0,362.0,6399.0,125.0
322.0,424.0,48.0,133.0,49088.0,152991.0,322290.0,19164.0,152.0,360.0,6714.0,144.0
257.0,463.0,49.0,129.0,26841.0,156761.0,313266.0,18361.0,104.0,338.0,6393.0,142.0
310.0,407.0,47.0,141.0,47862.0,144660.0,341093.0,18503.0,154.0,355.0,7257.0,131.0
230.0,383.0,48.0,129.0,23137.0,131227.0,333078.0,18941.0,100.0,342.0,6939.0,146.0
209.0,402.0,45.0,120.0,22131.0,149618.0,317027.0,23959.0,105.0,372.0,7045.0,199.0
172.0,384.0,43.0,118.0,16434.0,135038.0,335026.0,16525.0,95.0,351.0,7791.0,140.0
189.0,351.0,42.0,111.0,22428.0,135290.0,344730.0,14799.0,118.0,385.0,8207.0,133.0
217.0,367.0,46.0,114.0,26695.0,141584.0,338473.0,17695.0,123.0,385.0,7358.0,155.0
180.0,321.0,44.0,122.0,22616.0,121003.0,333663.0,17569.0,125.0,376.0,7583.0,144.0
239.0,333.0,44.0,117.0,29083.0,118973.0,339580.0,17779.0,121.0,357.0,7717.0,151.0
285.0,307.0,45.0,117.0,37231.0,108676.0,376753.0,16522.0,130.0,353.0,8372.0,141.0
213.0,299.0,39.0,105.0,23222.0,99478.0,362237.0,12922.0,109.0,332.0,9288.0,123.0
369.0,304.0,42.0,103.0,58326.0,102322.0,396489.0,22044.0,158.0,336.0,9440.0,214.0
250.0,304.0,42.0,105.0,30531.0,100222.0,360875.0,20214.0,122.0,329.0,8592.0,192.0
241.0,290.0,34.0,105.0,43441.0,99123.0,387674.0,14234.0,180.0,341.0,11402.0,135.0
39.0,194.0,15.0,109.0,4043.0,81522.0,102226.0,12239.0,103.0,420.0,6815.0,112.0
164.0,183.0,17.0,124.0,17045.0,56078.0,84054.0,15939.0,103.0,306.0,4944.0,128.0
117.0,186.0,15.0,137.0,23234.0,60175.0,71152.0,15945.0,198.0,323.0,4743.0,116.0
138.0,195.0,16.0,125.0,13945.0,56818.0,67105.0,14125.0,101.0,291.0,4194.0,113.0
106.0,183.0,12.0,139.0,13570.0,57036.0,60459.0,15901.0,128.0,311.0,5038.0,114.0
83.0,183.0,12.0,124.0,11780.0,54973.0,54531.0,12872.0,141.0,300.0,4544.0,103.0
105.0,179.0,11.0,132.0,18134.0,58113.0,52303.0,14455.0,172.0,324.0,4754.0,109.0
89.0,186.0,11.0,134.0,9629.0,57032.0,53177.0,15031.0,108.0,306.0,4834.0,112.0
83.0,194.0,15.0,114.0,8102.0,55967.0,79058.0,13258.0,97.0,288.0,5270.0,116.0
69.0,174.0,13.0,131.0,5967.0,52736.0,54638.0,15974.0,86.0,303.0,4202.0,121.0
110.0,178.0,13.0,140.0,11754.0,51882.0,55035.0,16746.0,106.0,291.0,4233.0,119.0
107.0,183.0,11.0,119.0,14705.0,54127.0,49933.0,20662.0,137.0,295.0,4539.0,173.0
88.0,172.0,11.0,131.0,11795.0,52218.0,50431.0,19206.0,134.0,303.0,4584.0,146.0
58.0,189.0,10.0,120.0,7551.0,58159.0,49230.0,14726.0,130.0,307.0,4923.0,122.0
84.0,184.0,12.0,110.0,8144.0,53377.0,49711.0,18386.0,96.0,290.0,4142.0,167.0
55.0,188.0,13.0,109.0,5551.0,51154.0,49693.0,13971.0,100.0,272.0,3822.0,128.0
96.0,177.0,16.0,119.0,11010.0,50845.0,79105.0,13994.0,114.0,287.0,4944.0,117.0
72.0,183.0,13.0,119.0,7828.0,50630.0,53415.0,14625.0,108.0,276.0,4108.0,122.0
94.0,184.0,10.0,127.0,12139.0,55714.0,48250.0,13916.0,129.0,302.0,4825.0,109.0
55.0,181.0,11.0,109.0,6960.0,53037.0,48564.0,10582.0,126.0,293.0,4414.0,97.0
