count_0,count_1,count_2,count_3,total_area_0,total_area_1,total_area_2,total_area_3,mean_area_0,mean_area_1,mean_area_2,mean_area_3
327.0,729.0,50.0,339.0,37174.0,426779.0,506952.0,81642.0,113.0,585.0,10139.0,240.0
59.0,849.0,43.0,322.0,6060.0,407480.0,405855.0,55592.0,102.0,479.0,9438.0,172.0
392.0,706.0,59.0,319.0,55590.0,401593.0,619718.0,83621.0,141.0,568.0,10503.0,262.0
349.0,732.0,51.0,346.0,41761.0,415988.0,583315.0,88362.0,119.0,568.0,11437.0,255.0
402.0,733.0,57.0,334.0,59318.0,441804.0,618468.0,98787.0,147.0,602.0,10850.0,295.0
156.0,730.0,36.0,366.0,16232.0,396884.0,433903.0,63569.0,104.0,543.0,12052.0,173.0
118.0,763.0,31.0,328.0,11060.0,464545.0,358217.0,65568.0,93.0,608.0,11555.0,199.0
187.0,663.0,40.0,363.0,18893.0,419424.0,486844.0,89969.0,101.0,632.0,12171.0,247.0
192.0,757.0,38.0,419.0,19464.0,468279.0,445967.0,80616.0,101.0,618.0,11735.0,192.0
63.0,810.0,27.0,322.0,7812.0,420459.0,310082.0,45895.0,124.0,519.0,11484.0,142.0
170.0,699.0,41.0,413.0,18088.0,403403.0,530933.0,96375.0,106.0,577.0,12949.0,233.0
234.0,566.0,43.0,392.0,24875.0,371347.0,625714.0,96649.0,106.0,656.0,14551.0,246.0
192.0,639.0,39.0,450.0,21150.0,395864.0,530324.0,99636.0,110.0,619.0,13598.0,221.0
204.0,613.0,42.0,448.0,22613.0,402650.0,594448.0,105431.0,110.0,656.0,14153.0,235.0
261.0,666.0,42.0,455.0,29790.0,417481.0,584157.0,93277.0,114.0,626.0,13908.0,205.0
158.0,618.0,42.0,466.0,15790.0,374979.0,584389.0,97187.0,99.0,606.0,13914.0,208.0
92.0,683.0,34.0,461.0,8416.0,395488.0,479179.0,87458.0,91.0,579.0,14093.0,189.0
300.0,614.0,47.0,411.0,32551.0,384665.0,678896.0,98701.0,108.0,626.0,14444.0,240.0
63.0,838.0,26.0,311.0,7259.0,401047.0,366600.0,48877.0,115.0,478.0,14100.0,157.0
68.0,815.0,30.0,382.0,7723.0,378262.0,414859.0,62684.0,113.0,464.0,13828.0,164.0
256.0,660.0,40.0,442.0,27467.0,412048.0,726768.0,118025.0,107.0,624.0,18169.0,267.0
206.0,693.0,37.0,508.0,22084.0,406362.0,570861.0,114088.0,107.0,586.0,15428.0,224.0
89.0,858.0,31.0,353.0,9271.0,363166.0,424945.0,64183.0,104.0,423.0,13707.0,181.0
52.0,949.0,32.0,377.0,5744.0,439464.0,446414.0,60837.0,110.0,463.0,13950.0,161.0
54.0,879.0,33.0,399.0,5779.0,410207.0,476966.0,70393.0,107.0,466.0,14453.0,176.0
62.0,891.0,39.0,448.0,5615.0,380368.0,558813.0,73491.0,90.0,426.0,14328.0,164.0
207.0,809.0,43.0,450.0,21805.0,380805.0,695180.0,96958.0,105.0,470.0,16166.0,215.0
86.0,884.0,35.0,381.0,9171.0,392892.0,547091.0,67320.0,106.0,444.0,15631.0,176.0
41.0,913.0,35.0,424.0,5616.0,408832.0,525566.0,70192.0,136.0,447.0,15016.0,165.0
52.0,938.0,33.0,460.0,5166.0,430691.0,535352.0,75396.0,99.0,459.0,16222.0,163.0
111.0,839.0,38.0,514.0,11468.0,390135.0,625686.0,95975.0,103.0,465.0,16465.0,186.0
57.0,929.0,39.0,488.0,5457.0,388144.0,610533.0,81012.0,95.0,417.0,15654.0,166.0
62.0,947.0,37.0,467.0,7109.0,409912.0,561575.0,79258.0,114.0,432.0,15177.0,169.0
