count_0,count_1,count_2,count_3,count_4,total_area_0,total_area_1,total_area_2,total_area_3,total_area_4,mean_area_0,mean_area_1,mean_area_2,mean_area_3,mean_area_4
275.0,459.0,17.0,244.0,0.0,32820.0,269442.0,154456.0,56763.0,0.0,119.0,587.0,9085.0,232.0,0.0
331.0,530.0,25.0,285.0,0.0,40881.0,251068.0,167357.0,64363.0,0.0,123.0,473.0,6694.0,225.0,0.0
375.0,530.0,18.0,269.0,0.0,50878.0,282413.0,164913.0,52205.0,0.0,135.0,532.0,9161.0,194.0,0.0
310.0,537.0,22.0,239.0,0.0,37902.0,264515.0,166810.0,50871.0,0.0,122.0,492.0,7582.0,212.0,0.0
360.0,536.0,25.0,249.0,0.0,48974.0,262686.0,177975.0,52640.0,0.0,136.0,490.0,7119.0,211.0,0.0
214.0,502.0,20.0,268.0,0.0,21993.0,270062.0,131496.0,38977.0,0.0,102.0,537.0,6574.0,145.0,0.0
334.0,479.0,29.0,282.0,0.0,43506.0,237771.0,201496.0,58091.0,0.0,130.0,496.0,6948.0,205.0,0.0
267.0,512.0,25.0,257.0,0.0,35020.0,236468.0,188571.0,47061.0,0.0,131.0,461.0,7542.0,183.0,0.0
209.0,524.0,23.0,286.0,0.0,30547.0,246232.0,190133.0,56515.0,0.0,146.0,469.0,8266.0,197.0,0.0
235.0,547.0,29.0,271.0,0.0,28260.0,237111.0,237338.0,51189.0,0.0,120.0,433.0,8184.0,188.0,0.0
134.0,522.0,25.0,273.0,0.0,13797.0,229732.0,198469.0,45594.0,0.0,102.0,440.0,7938.0,167.0,0.0
183.0,558.0,26.0,259.0,0.0,19369.0,241254.0,197341.0,48437.0,0.0,105.0,432.0,7590.0,187.0,0.0
180.0,562.0,23.0,265.0,0.0,20066.0,266400.0,170201.0,64563.0,0.0,111.0,474.0,7400.0,243.0,0.0
185.0,518.0,26.0,274.0,0.0,22133.0,256240.0,197679.0,58098.0,0.0,119.0,494.0,7603.0,212.0,0.0
227.0,551.0,26.0,275.0,0.0,27817.0,261201.0,249429.0,59681.0,0.0,122.0,474.0,9593.0,217.0,0.0
133.0,535.0,28.0,286.0,0.0,18166.0,228537.0,217991.0,48965.0,0.0,136.0,427.0,7785.0,171.0,0.0
