count_0,count_1,count_2,count_3,total_area_0,total_area_1,total_area_2,total_area_3,mean_area_0,mean_area_1,mean_area_2,mean_area_3
479.0,604.0,48.0,352.0,65155.0,402216.0,535413.0,124988.0,136.0,665.0,11154.0,355.0
381.0,636.0,53.0,425.0,47626.0,390370.0,536166.0,113189.0,125.0,613.0,10116.0,266.0
86.0,843.0,33.0,344.0,9888.0,381852.0,301843.0,66460.0,114.0,452.0,9146.0,193.0
423.0,690.0,50.0,374.0,54438.0,435619.0,526613.0,114747.0,128.0,631.0,10532.0,306.0
418.0,635.0,56.0,389.0,56392.0,373890.0,599810.0,113821.0,134.0,588.0,10710.0,292.0
246.0,688.0,25.0,445.0,26471.0,472913.0,319565.0,91592.0,107.0,687.0,12782.0,205.0
274.0,665.0,30.0,425.0,28677.0,459041.0,385985.0,82354.0,104.0,690.0,12866.0,193.0
160.0,654.0,30.0,447.0,15357.0,413621.0,340677.0,86004.0,95.0,632.0,11355.0,192.0
301.0,648.0,37.0,430.0,32286.0,393079.0,465998.0,97520.0,107.0,606.0,12594.0,226.0
94.0,717.0,32.0,443.0,8155.0,410996.0,352397.0,75480.0,86.0,573.0,11012.0,170.0
347.0,624.0,31.0,428.0,46378.0,449936.0,476257.0,127402.0,133.0,721.0,15363.0,297.0
339.0,650.0,32.0,452.0,39730.0,457509.0,418195.0,113064.0,117.0,703.0,13068.0,250.0
217.0,638.0,26.0,479.0,23388.0,415251.0,378336.0,117613.0,107.0,650.0,14551.0,245.0
154.0,657.0,32.0,530.0,14624.0,398902.0,423939.0,114527.0,94.0,607.0,13248.0,216.0
229.0,677.0,30.0,487.0,25370.0,420349.0,412807.0,129689.0,110.0,620.0,13760.0,266.0
153.0,744.0,29.0,478.0,14529.0,420241.0,408215.0,104751.0,94.0,564.0,14076.0,219.0
91.0,750.0,30.0,504.0,7881.0,402087.0,390418.0,97368.0,86.0,536.0,13013.0,193.0
225.0,710.0,33.0,494.0,22470.0,407522.0,454794.0,114822.0,99.0,573.0,13781.0,232.0
150.0,777.0,29.0,526.0,14034.0,392541.0,434102.0,102854.0,93.0,505.0,14969.0,195.0
219.0,698.0,37.0,490.0,22999.0,370589.0,534565.0,124652.0,105.0,530.0,14447.0,254.0
368.0,581.0,38.0,492.0,41168.0,363402.0,639634.0,140333.0,111.0,625.0,16832.0,285.0
83.0,778.0,25.0,470.0,8239.0,387789.0,407536.0,91998.0,99.0,498.0,16301.0,195.0
300.0,628.0,33.0,521.0,34204.0,393735.0,543337.0,136301.0,114.0,626.0,16464.0,261.0
158.0,712.0,26.0,518.0,15237.0,357662.0,457371.0,112977.0,96.0,502.0,17591.0,218.0
210.0,689.0,32.0,557.0,22198.0,386639.0,556313.0,137592.0,105.0,561.0,17384.0,247.0
216.0,710.0,30.0,573.0,22681.0,381400.0,565705.0,129484.0,105.0,537.0,18856.0,225.0
256.0,706.0,34.0,484.0,28085.0,389778.0,623798.0,121570.0,109.0,552.0,18347.0,251.0
116.0,785.0,27.0,494.0,12345.0,367522.0,447530.0,112401.0,106.0,468.0,16575.0,227.0
105.0,797.0,29.0,521.0,9762.0,398814.0,491785.0,117000.0,92.0,500.0,16958.0,224.0
167.0,725.0,30.0,491.0,18352.0,388373.0,491546.0,115332.0,109.0,535.0,16384.0,234.0
109.0,816.0,20.0,481.0,13481.0,383200.0,376195.0,100264.0,123.0,469.0,18809.0,208.0
258.0,730.0,30.0,564.0,28292.0,410081.0,586548.0,130100.0,109.0,561.0,19551.0,230.0
88.0,865.0,25.0,469.0,9825.0,368967.0,425530.0,90802.0,111.0,426.0,17021.0,193.0
