count_0,count_1,count_2,count_3,count_4,total_area_0,total_area_1,total_area_2,total_area_3,total_area_4,mean_area_0,mean_area_1,mean_area_2,mean_area_3,mean_area_4
176.0,440.0,15.0,215.0,0.0,27799.0,247999.0,132945.0,37724.0,0.0,157.0,563.0,8863.0,175.0,0.0
405.0,464.0,34.0,219.0,0.0,48855.0,223955.0,184838.0,49127.0,0.0,120.0,482.0,5436.0,224.0,0.0
418.0,472.0,32.0,238.0,0.0,49670.0,231942.0,189036.0,50866.0,0.0,118.0,491.0,5907.0,213.0,0.0
448.0,446.0,42.0,225.0,0.0,56230.0,210437.0,210016.0,51043.0,0.0,125.0,471.0,5000.0,226.0,0.0
300.0,457.0,36.0,230.0,0.0,33851.0,213555.0,192126.0,45176.0,0.0,112.0,467.0,5336.0,196.0,0.0
286.0,430.0,43.0,258.0,0.0,30921.0,190332.0,221086.0,59756.0,0.0,108.0,442.0,5141.0,231.0,0.0
344.0,446.0,37.0,241.0,0.0,43305.0,210970.0,232253.0,46397.0,0.0,125.0,473.0,6277.0,192.0,0.0
305.0,443.0,40.0,232.0,0.0,34554.0,201743.0,227972.0,48003.0,0.0,113.0,455.0,5699.0,206.0,0.0
378.0,454.0,42.0,232.0,0.0,53563.0,205074.0,243127.0,67783.0,0.0,141.0,451.0,5788.0,292.0,0.0
291.0,476.0,35.0,239.0,0.0,39200.0,226469.0,219234.0,59368.0,0.0,134.0,475.0,6263.0,248.0,0.0
319.0,472.0,39.0,235.0,0.0,41191.0,219083.0,233595.0,68453.0,0.0,129.0,464.0,5989.0,291.0,0.0
366.0,474.0,37.0,238.0,0.0,47906.0,213626.0,251213.0,58526.0,0.0,130.0,450.0,6789.0,245.0,0.0
398.0,468.0,41.0,222.0,0.0,57185.0,216415.0,268232.0,56002.0,0.0,143.0,462.0,6542.0,252.0,0.0
340.0,477.0,39.0,241.0,0.0,40269.0,220918.0,263578.0,58694.0,0.0,118.0,463.0,6758.0,243.0,0.0
396.0,478.0,42.0,238.0,0.0,55005.0,235738.0,263277.0,68022.0,0.0,138.0,493.0,6268.0,285.0,0.0
391.0,484.0,48.0,232.0,0.0,51274.0,226301.0,295880.0,54016.0,0.0,131.0,467.0,6164.0,232.0,0.0
419.0,470.0,43.0,254.0,0.0,51475.0,237316.0,305379.0,69696.0,0.0,122.0,504.0,7101.0,274.0,0.0
386.0,515.0,50.0,237.0,0.0,58721.0,235364.0,304217.0,69108.0,0.0,152.0,457.0,6084.0,291.0,0.0
318.0,513.0,54.0,239.0,0.0,45612.0,233462.0,300007.0,58836.0,0.0,143.0,455.0,5555.0,246.0,0.0
392.0,513.0,47.0,241.0,0.0,48138.0,258145.0,291030.0,69792.0,0.0,122.0,503.0,6192.0,289.0,0.0
413.0,537.0,43.0,256.0,0.0,51786.0,261161.0,293933.0,66296.0,0.0,125.0,486.0,6835.0,258.0,0.0
455.0,541.0,49.0,221.0,0.0,62169.0,252663.0,304646.0,48956.0,0.0,136.0,467.0,6217.0,221.0,0.0
440.0,550.0,47.0,260.0,0.0,57089.0,266290.0,309749.0,57987.0,0.0,129.0,484.0,6590.0,223.0,0.0
446.0,517.0,58.0,246.0,0.0,66825.0,244015.0,363400.0,62422.0,0.0,149.0,471.0,6265.0,253.0,0.0
386.0,525.0,52.0,243.0,0.0,45479.0,256190.0,342911.0,54483.0,0.0,117.0,487.0,6594.0,224.0,0.0
395.0,556.0,52.0,263.0,0.0,45766.0,264428.0,351904.0,64844.0,0.0,115.0,475.0,6767.0,246.0,0.0
457.0,507.0,59.0,230.0,0.0,61492.0,250896.0,378365.0,72383.0,0.0,134.0,494.0,6412.0,314.0,0.0
461.0,524.0,54.0,270.0,0.0,62678.0,258628.0,376724.0,78977.0,0.0,135.0,493.0,6976.0,292.0,0.0
423.0,531.0,56.0,286.0,0.0,55604.0,275385.0,380516.0,71043.0,0.0,131.0,518.0,6794.0,248.0,0.0
488.0,518.0,52.0,275.0,0.0,68264.0,245557.0,419494.0,85809.0,0.0,139.0,474.0,8067.0,312.0,0.0
474.0,542.0,51.0,301.0,0.0,63915.0,269434.0,393239.0,76780.0,0.0,134.0,497.0,7710.0,255.0,0.0
505.0,580.0,51.0,276.0,0.0,71114.0,293451.0,387204.0,74091.0,0.0,140.0,505.0,7592.0,268.0,0.0
512.0,548.0,56.0,285.0,0.0,72719.0,268042.0,440260.0,92662.0,0.0,142.0,489.0,7861.0,325.0,0.0
480.0,559.0,51.0,285.0,0.0,61120.0,258419.0,439211.0,75475.0,0.0,127.0,462.0,8611.0,264.0,0.0
379.0,611.0,46.0,281.0,0.0,49884.0,296177.0,435640.0,67410.0,0.0,131.0,484.0,9470.0,239.0,0.0
569.0,568.0,62.0,253.0,0.0,86678.0,267109.0,487949.0,78625.0,0.0,152.0,470.0,7870.0,310.0,0.0
417.0,630.0,53.0,287.0,0.0,52228.0,292937.0,478530.0,69285.0,0.0,125.0,464.0,9028.0,241.0,0.0
483.0,596.0,63.0,292.0,0.0,63031.0,293562.0,507883.0,86757.0,0.0,130.0,492.0,8061.0,297.0,0.0
445.0,650.0,55.0,302.0,0.0,59640.0,310291.0,484972.0,75162.0,0.0,134.0,477.0,8817.0,248.0,0.0
106.0,491.0,26.0,260.0,3.0,12814.0,254385.0,357259.0,48427.0,676095.0,120.0,518.0,13740.0,186.0,225365.0
180.0,624.0,52.0,333.0,0.0,22605.0,269225.0,553159.0,66461.0,0.0,125.0,431.0,10637.0,199.0,0.0
425.0,567.0,68.0,249.0,1.0,56868.0,236099.0,563262.0,59226.0,81763.0,133.0,416.0,8283.0,237.0,81763.0
349.0,563.0,77.0,300.0,0.0,40605.0,227234.0,624878.0,71962.0,0.0,116.0,403.0,8115.0,239.0,0.0
