count_0,count_1,count_2,count_3,count_4,total_area_0,total_area_1,total_area_2,total_area_3,total_area_4,mean_area_0,mean_area_1,mean_area_2,mean_area_3,mean_area_4
249.0,288.0,10.0,207.0,0.0,44920.0,227484.0,57709.0,83838.0,0.0,180.0,789.0,5770.0,405.0,0.0
557.0,324.0,24.0,163.0,0.0,120440.0,210429.0,127038.0,95917.0,0.0,216.0,649.0,5293.0,588.0,0.0
499.0,290.0,30.0,183.0,0.0,109907.0,202679.0,140670.0,91270.0,0.0,220.0,698.0,4689.0,498.0,0.0
496.0,290.0,39.0,177.0,0.0,100887.0,179441.0,174025.0,95216.0,0.0,203.0,618.0,4462.0,537.0,0.0
516.0,327.0,34.0,177.0,0.0,96579.0,189200.0,176702.0,87451.0,0.0,187.0,578.0,5197.0,494.0,0.0
544.0,321.0,37.0,191.0,0.0,116347.0,171600.0,183387.0,98258.0,0.0,213.0,534.0,4956.0,514.0,0.0
613.0,317.0,37.0,196.0,0.0,124182.0,178254.0,189037.0,115223.0,0.0,202.0,562.0,5109.0,587.0,0.0
668.0,345.0,39.0,207.0,0.0,129377.0,189185.0,194971.0,118812.0,0.0,193.0,548.0,4999.0,573.0,0.0
591.0,328.0,39.0,201.0,0.0,124394.0,167998.0,199870.0,107985.0,0.0,210.0,512.0,5124.0,537.0,0.0
614.0,348.0,44.0,241.0,0.0,119938.0,184878.0,208583.0,139479.0,0.0,195.0,531.0,4740.0,578.0,0.0
571.0,341.0,46.0,219.0,0.0,123129.0,185071.0,218336.0,108985.0,0.0,215.0,542.0,4746.0,497.0,0.0
495.0,350.0,45.0,204.0,0.0,95254.0,187418.0,216295.0,89491.0,0.0,192.0,535.0,4806.0,438.0,0.0
599.0,347.0,45.0,218.0,0.0,119414.0,180979.0,255270.0,105425.0,0.0,199.0,521.0,5672.0,483.0,0.0
587.0,370.0,41.0,220.0,0.0,113691.0,197528.0,231521.0,103754.0,0.0,193.0,533.0,5646.0,471.0,0.0
611.0,386.0,48.0,218.0,0.0,127852.0,190750.0,265469.0,110801.0,0.0,209.0,494.0,5530.0,508.0,0.0
603.0,402.0,43.0,233.0,0.0,112994.0,215814.0,242146.0,139213.0,0.0,187.0,536.0,5631.0,597.0,0.0
500.0,427.0,39.0,224.0,0.0,91753.0,218501.0,247310.0,106229.0,0.0,183.0,511.0,6341.0,474.0,0.0
557.0,418.0,46.0,248.0,0.0,109693.0,214473.0,267597.0,125324.0,0.0,196.0,513.0,5817.0,505.0,0.0
575.0,399.0,49.0,204.0,0.0,111121.0,210283.0,296455.0,99966.0,0.0,193.0,527.0,6050.0,490.0,0.0
579.0,419.0,47.0,223.0,0.0,112962.0,221715.0,276367.0,115444.0,0.0,195.0,529.0,5880.0,517.0,0.0
300.0,454.0,37.0,248.0,0.0,40221.0,224497.0,235688.0,66882.0,0.0,134.0,494.0,6369.0,269.0,0.0
695.0,361.0,60.0,243.0,0.0,165685.0,189472.0,412015.0,121584.0,0.0,238.0,524.0,6866.0,500.0,0.0
617.0,406.0,56.0,225.0,0.0,134840.0,210610.0,354088.0,109660.0,0.0,218.0,518.0,6323.0,487.0,0.0
659.0,417.0,54.0,250.0,0.0,156444.0,230248.0,360524.0,139559.0,0.0,237.0,552.0,6676.0,558.0,0.0
634.0,457.0,47.0,235.0,0.0,136326.0,236440.0,320315.0,118466.0,0.0,215.0,517.0,6815.0,504.0,0.0
641.0,486.0,51.0,257.0,0.0,126220.0,244131.0,314195.0,113665.0,0.0,196.0,502.0,6160.0,442.0,0.0
602.0,478.0,52.0,251.0,0.0,119071.0,246594.0,320152.0,119481.0,0.0,197.0,515.0,6156.0,476.0,0.0
595.0,453.0,54.0,249.0,0.0,134042.0,233163.0,376121.0,137087.0,0.0,225.0,514.0,6965.0,550.0,0.0
582.0,483.0,60.0,252.0,0.0,119656.0,235021.0,383640.0,98401.0,0.0,205.0,486.0,6394.0,390.0,0.0
595.0,471.0,55.0,258.0,0.0,111924.0,249060.0,400307.0,119238.0,0.0,188.0,528.0,7278.0,462.0,0.0
