count_0,count_1,count_2,count_3,total_area_0,total_area_1,total_area_2,total_area_3,mean_area_0,mean_area_1,mean_area_2,mean_area_3
291.0,401.0,10.0,145.0,57147.0,242077.0,52908.0,46391.0,196.0,603.0,5290.0,319.0
510.0,349.0,36.0,155.0,85866.0,196021.0,145166.0,57230.0,168.0,561.0,4032.0,369.0
491.0,362.0,43.0,157.0,74027.0,169351.0,178374.0,51672.0,150.0,467.0,4148.0,329.0
601.0,373.0,44.0,183.0,91935.0,199155.0,153189.0,69248.0,152.0,533.0,3481.0,378.0
521.0,406.0,41.0,160.0,78558.0,189393.0,155712.0,60219.0,150.0,466.0,3797.0,376.0
558.0,427.0,45.0,191.0,82418.0,206474.0,160562.0,60618.0,147.0,483.0,3568.0,317.0
671.0,441.0,47.0,207.0,94002.0,215754.0,172880.0,82375.0,140.0,489.0,3678.0,397.0
669.0,450.0,47.0,194.0,98094.0,221068.0,174787.0,74163.0,146.0,491.0,3718.0,382.0
546.0,542.0,50.0,194.0,75082.0,219533.0,163790.0,67297.0,137.0,405.0,3275.0,346.0
665.0,492.0,50.0,209.0,100073.0,217264.0,174006.0,85775.0,150.0,441.0,3480.0,410.0
562.0,511.0,57.0,180.0,74506.0,218763.0,187662.0,55236.0,132.0,428.0,3292.0,306.0
510.0,543.0,61.0,175.0,67848.0,219757.0,179980.0,50028.0,133.0,404.0,2950.0,285.0
600.0,556.0,48.0,182.0,82357.0,244316.0,174490.0,51698.0,137.0,439.0,3635.0,284.0
631.0,544.0,56.0,177.0,82568.0,235244.0,211432.0,44288.0,130.0,432.0,3775.0,250.0
533.0,602.0,57.0,180.0,65565.0,255946.0,187780.0,39089.0,123.0,425.0,3294.0,217.0
717.0,549.0,56.0,219.0,106189.0,237990.0,227843.0,54336.0,148.0,433.0,4068.0,248.0
745.0,571.0,62.0,225.0,105983.0,238803.0,253142.0,59032.0,142.0,418.0,4082.0,262.0
553.0,577.0,60.0,190.0,73134.0,239070.0,223560.0,45836.0,132.0,414.0,3726.0,241.0
590.0,544.0,61.0,164.0,71680.0,223453.0,247489.0,40754.0,121.0,410.0,4057.0,248.0
638.0,536.0,61.0,227.0,88758.0,240309.0,250482.0,48844.0,139.0,448.0,4106.0,215.0
646.0,560.0,59.0,214.0,88259.0,218164.0,256561.0,54139.0,136.0,389.0,4348.0,252.0
603.0,568.0,64.0,196.0,75019.0,225795.0,254175.0,48799.0,124.0,397.0,3971.0,248.0
528.0,556.0,67.0,199.0,63862.0,217737.0,255769.0,43451.0,120.0,391.0,3817.0,218.0
540.0,561.0,70.0,195.0,61929.0,206227.0,262744.0,55629.0,114.0,367.0,3753.0,285.0
605.0,561.0,60.0,220.0,77979.0,202741.0,274212.0,57376.0,128.0,361.0,4570.0,260.0
519.0,540.0,60.0,190.0,62474.0,195575.0,279134.0,46475.0,120.0,362.0,4652.0,244.0
633.0,577.0,68.0,204.0,84607.0,203002.0,292925.0,47458.0,133.0,351.0,4307.0,232.0
711.0,492.0,66.0,221.0,103685.0,200363.0,309639.0,53673.0,145.0,407.0,4691.0,242.0
560.0,573.0,65.0,226.0,69140.0,215159.0,295558.0,50117.0,123.0,375.0,4547.0,221.0
661.0,572.0,66.0,204.0,86400.0,210649.0,293332.0,48221.0,130.0,368.0,4444.0,236.0
624.0,610.0,57.0,240.0,81583.0,221318.0,277736.0,56282.0,130.0,362.0,4872.0,234.0
554.0,621.0,69.0,192.0,60567.0,214665.0,276917.0,46280.0,109.0,345.0,4013.0,241.0
583.0,629.0,61.0,223.0,66706.0,226279.0,285677.0,47265.0,114.0,359.0,4683.0,211.0
701.0,581.0,68.0,276.0,91032.0,209756.0,320051.0,64575.0,129.0,361.0,4706.0,233.0
596.0,584.0,63.0,235.0,75163.0,227336.0,292059.0,51693.0,126.0,389.0,4635.0,219.0
565.0,604.0,70.0,204.0,72226.0,221464.0,301624.0,47116.0,127.0,366.0,4308.0,230.0
584.0,593.0,78.0,182.0,74753.0,205182.0,322076.0,37982.0,128.0,346.0,4129.0,208.0
546.0,632.0,70.0,198.0,68523.0,236966.0,300406.0,41917.0,125.0,374.0,4291.0,211.0
179.0,569.0,19.0,196.0,24576.0,229607.0,87787.0,45596.0,137.0,403.0,4620.0,232.0
