count_0,count_1,count_2,count_3,count_4,total_area_0,total_area_1,total_area_2,total_area_3,total_area_4,mean_area_0,mean_area_1,mean_area_2,mean_area_3,mean_area_4
315.0,234.0,9.0,180.0,0.0,35390.0,189932.0,44411.0,55726.0,0.0,112.0,811.0,4934.0,309.0,0.0
347.0,226.0,25.0,173.0,0.0,37530.0,151975.0,105797.0,47168.0,0.0,108.0,672.0,4231.0,272.0,0.0
554.0,237.0,20.0,190.0,0.0,69679.0,178070.0,83493.0,72240.0,0.0,125.0,751.0,4174.0,380.0,0.0
543.0,220.0,24.0,199.0,0.0,61166.0,160482.0,110315.0,64893.0,0.0,112.0,729.0,4596.0,326.0,0.0
523.0,238.0,25.0,201.0,0.0,64790.0,164398.0,111890.0,69165.0,0.0,123.0,690.0,4475.0,344.0,0.0
538.0,245.0,28.0,182.0,0.0,60533.0,172207.0,125271.0,51184.0,0.0,112.0,702.0,4473.0,281.0,0.0
487.0,262.0,28.0,193.0,0.0,57569.0,172042.0,113471.0,49538.0,0.0,118.0,656.0,4052.0,256.0,0.0
590.0,241.0,29.0,210.0,0.0,79216.0,167820.0,137960.0,68110.0,0.0,134.0,696.0,4757.0,324.0,0.0
459.0,300.0,25.0,210.0,0.0,50159.0,187852.0,108989.0,54454.0,0.0,109.0,626.0,4359.0,259.0,0.0
495.0,279.0,29.0,202.0,0.0,57760.0,180280.0,146281.0,55080.0,0.0,116.0,646.0,5044.0,272.0,0.0
587.0,264.0,36.0,231.0,0.0,78547.0,154339.0,162101.0,85188.0,0.0,133.0,584.0,4502.0,368.0,0.0
532.0,292.0,41.0,207.0,0.0,70980.0,162361.0,194077.0,50302.0,0.0,133.0,556.0,4733.0,243.0,0.0
547.0,299.0,36.0,202.0,0.0,73191.0,185932.0,170383.0,60492.0,0.0,133.0,621.0,4732.0,299.0,0.0
485.0,288.0,34.0,230.0,0.0,58826.0,168641.0,178988.0,59465.0,0.0,121.0,585.0,5264.0,258.0,0.0
