count_0,count_1,count_2,count_3,total_area_0,total_area_1,total_area_2,total_area_3,mean_area_0,mean_area_1,mean_area_2,mean_area_3
38.0,387.0,12.0,108.0,3365.0,185872.0,75249.0,14215.0,88.0,480.0,6270.0,131.0
141.0,342.0,28.0,98.0,20695.0,148270.0,134764.0,14167.0,146.0,433.0,4813.0,144.0
146.0,337.0,23.0,115.0,16272.0,159282.0,131847.0,18994.0,111.0,472.0,5732.0,165.0
161.0,333.0,27.0,117.0,22329.0,151936.0,136684.0,19304.0,138.0,456.0,5062.0,164.0
131.0,334.0,32.0,108.0,12475.0,147759.0,138852.0,27613.0,95.0,442.0,4339.0,255.0
131.0,327.0,27.0,108.0,15763.0,157164.0,117325.0,16051.0,120.0,480.0,4345.0,148.0
106.0,356.0,25.0,126.0,9800.0,156942.0,109120.0,16906.0,92.0,440.0,4364.0,134.0
139.0,359.0,24.0,90.0,14041.0,161706.0,104180.0,13508.0,101.0,450.0,4340.0,150.0
138.0,328.0,24.0,105.0,15459.0,151574.0,111084.0,14051.0,112.0,462.0,4628.0,133.0
171.0,309.0,22.0,107.0,24788.0,145930.0,119417.0,16429.0,144.0,472.0,5428.0,153.0
169.0,300.0,23.0,102.0,53827.0,128981.0,134482.0,27701.0,318.0,429.0,5847.0,271.0
134.0,312.0,25.0,99.0,23125.0,132736.0,118391.0,13386.0,172.0,425.0,4735.0,135.0
98.0,307.0,16.0,122.0,9078.0,153399.0,85996.0,19390.0,92.0,499.0,5374.0,158.0
96.0,307.0,17.0,113.0,9163.0,156400.0,86878.0,16677.0,95.0,509.0,5110.0,147.0
110.0,293.0,20.0,104.0,11563.0,141485.0,108225.0,18019.0,105.0,482.0,5411.0,173.0
144.0,304.0,19.0,81.0,16612.0,167402.0,89606.0,15139.0,115.0,550.0,4716.0,186.0
102.0,339.0,19.0,94.0,11146.0,152392.0,98853.0,18352.0,109.0,449.0,5202.0,195.0
107.0,311.0,21.0,92.0,11084.0,144103.0,110217.0,17113.0,103.0,463.0,5248.0,186.0
132.0,319.0,18.0,98.0,21595.0,155544.0,108876.0,17392.0,163.0,487.0,6048.0,177.0
107.0,323.0,27.0,112.0,15218.0,145450.0,110267.0,19106.0,142.0,450.0,4083.0,170.0
91.0,291.0,23.0,89.0,9471.0,145255.0,106986.0,15541.0,104.0,499.0,4651.0,174.0
114.0,283.0,22.0,103.0,14418.0,142590.0,104494.0,18592.0,126.0,503.0,4749.0,180.0
88.0,282.0,20.0,105.0,8889.0,136609.0,101644.0,18260.0,101.0,484.0,5082.0,173.0
171.0,196.0,3.0,148.0,21526.0,68411.0,6628.0,23521.0,125.0,349.0,2209.0,158.0
191.0,231.0,5.0,151.0,23705.0,76741.0,34183.0,19182.0,124.0,332.0,6836.0,127.0
173.0,174.0,1.0,129.0,26994.0,70434.0,740.0,18781.0,156.0,404.0,740.0,145.0
72.0,177.0,2.0,74.0,8902.0,68041.0,2247.0,9356.0,123.0,384.0,1123.0,126.0
153.0,187.0,1.0,75.0,21882.0,68134.0,702.0,16073.0,143.0,364.0,702.0,214.0
367.0,194.0,4.0,62.0,70408.0,73869.0,6379.0,7344.0,191.0,380.0,1594.0,118.0
145.0,168.0,4.0,69.0,16691.0,59132.0,7409.0,17498.0,115.0,351.0,1852.0,253.0
138.0,184.0,4.0,59.0,18591.0,62129.0,6936.0,8769.0,134.0,337.0,1734.0,148.0
268.0,178.0,3.0,70.0,47404.0,67132.0,49811.0,13464.0,176.0,377.0,16603.0,192.0
154.0,175.0,1.0,64.0,20819.0,63684.0,1573.0,18517.0,135.0,363.0,1573.0,289.0
184.0,163.0,3.0,59.0,21958.0,61101.0,7153.0,7694.0,119.0,374.0,2384.0,130.0
302.0,155.0,3.0,68.0,52916.0,59497.0,8214.0,11100.0,175.0,383.0,2738.0,163.0
162.0,149.0,2.0,68.0,20816.0,65561.0,20681.0,17400.0,128.0,440.0,10340.0,255.0
323.0,171.0,3.0,62.0,59840.0,65335.0,26047.0,9642.0,185.0,382.0,8682.0,155.0
101.0,150.0,3.0,60.0,14363.0,59711.0,14973.0,11300.0,142.0,398.0,4991.0,188.0
269.0,151.0,4.0,60.0,40289.0,58603.0,23299.0,9186.0,149.0,388.0,5824.0,153.0
282.0,151.0,7.0,62.0,43101.0,42570.0,20911.0,20838.0,152.0,281.0,2987.0,336.0
181.0,143.0,2.0,74.0,27249.0,52084.0,7168.0,24062.0,150.0,364.0,3584.0,325.0
80.0,131.0,2.0,69.0,9626.0,52703.0,3579.0,10036.0,120.0,402.0,1789.0,145.0
112.0,134.0,3.0,66.0,15495.0,50192.0,9857.0,11703.0,138.0,374.0,3285.0,177.0
138.0,141.0,2.0,51.0,20727.0,58386.0,5512.0,8843.0,150.0,414.0,2756.0,173.0
204.0,139.0,2.0,63.0,28811.0,57625.0,11510.0,18019.0,141.0,414.0,5755.0,286.0
231.0,133.0,4.0,61.0,36949.0,52975.0,51546.0,8996.0,159.0,398.0,12886.0,147.0
127.0,133.0,2.0,58.0,20513.0,56346.0,5910.0,10640.0,161.0,423.0,2955.0,183.0
372.0,133.0,4.0,56.0,62497.0,50156.0,15060.0,22262.0,168.0,377.0,3765.0,397.0
183.0,118.0,2.0,63.0,23531.0,55228.0,6955.0,15110.0,128.0,468.0,3477.0,239.0
59.0,126.0,0.0,68.0,6887.0,57696.0,0.0,8735.0,116.0,457.0,0.0,128.0
57.0,113.0,3.0,63.0,6342.0,46244.0,10186.0,10433.0,111.0,409.0,3395.0,165.0
