count_0,count_1,count_2,count_3,count_4,total_area_0,total_area_1,total_area_2,total_area_3,total_area_4,mean_area_0,mean_area_1,mean_area_2,mean_area_3,mean_area_4
433.0,427.0,15.0,259.0,0.0,59521.0,297770.0,131575.0,79192.0,0.0,137.0,697.0,8771.0,305.0,0.0
391.0,497.0,39.0,229.0,0.0,46460.0,252604.0,187364.0,52302.0,0.0,118.0,508.0,4804.0,228.0,0.0
190.0,551.0,34.0,224.0,0.0,20090.0,237135.0,152916.0,41438.0,0.0,105.0,430.0,4497.0,184.0,0.0
467.0,479.0,48.0,226.0,0.0,51854.0,211342.0,263473.0,52006.0,0.0,111.0,441.0,5489.0,230.0,0.0
311.0,580.0,40.0,223.0,0.0,30258.0,240087.0,183651.0,37368.0,0.0,97.0,413.0,4591.0,167.0,0.0
266.0,576.0,40.0,231.0,0.0,24289.0,241078.0,173626.0,32836.0,0.0,91.0,418.0,4340.0,142.0,0.0
345.0,640.0,45.0,252.0,0.0,33579.0,254765.0,205504.0,36413.0,0.0,97.0,398.0,4566.0,144.0,0.0
334.0,629.0,51.0,244.0,0.0,30844.0,249521.0,208549.0,41662.0,0.0,92.0,396.0,4089.0,170.0,0.0
226.0,682.0,43.0,249.0,0.0,20740.0,263375.0,186975.0,31500.0,0.0,91.0,386.0,4348.0,126.0,0.0
136.0,704.0,45.0,219.0,0.0,11230.0,255886.0,169661.0,22804.0,0.0,82.0,363.0,3770.0,104.0,0.0
317.0,685.0,54.0,216.0,0.0,33181.0,252324.0,226835.0,27669.0,0.0,104.0,368.0,4200.0,128.0,0.0
202.0,719.0,41.0,220.0,0.0,18167.0,269012.0,156355.0,22901.0,0.0,89.0,374.0,3813.0,104.0,0.0
246.0,728.0,42.0,198.0,0.0,22069.0,281719.0,155857.0,30424.0,0.0,89.0,386.0,3710.0,153.0,0.0
174.0,709.0,39.0,196.0,0.0,15998.0,261887.0,168653.0,20347.0,0.0,91.0,369.0,4324.0,103.0,0.0
