count_0,count_1,count_2,count_3,total_area_0,total_area_1,total_area_2,total_area_3,mean_area_0,mean_area_1,mean_area_2,mean_area_3
380.0,328.0,9.0,193.0,47920.0,234739.0,46744.0,46848.0,126.0,715.0,5193.0,242.0
591.0,364.0,25.0,192.0,71135.0,202881.0,92614.0,37092.0,120.0,557.0,3704.0,193.0
744.0,333.0,33.0,239.0,90796.0,194758.0,124972.0,72117.0,122.0,584.0,3787.0,301.0
537.0,415.0,30.0,212.0,58579.0,207125.0,97510.0,41588.0,109.0,499.0,3250.0,196.0
705.0,405.0,38.0,229.0,88955.0,196713.0,131947.0,53252.0,126.0,485.0,3472.0,232.0
550.0,466.0,41.0,207.0,57231.0,199851.0,135270.0,41423.0,104.0,428.0,3299.0,200.0
780.0,468.0,37.0,217.0,89408.0,221020.0,140220.0,48445.0,114.0,472.0,3789.0,223.0
454.0,467.0,40.0,207.0,45975.0,203181.0,141567.0,31746.0,101.0,435.0,3539.0,153.0
697.0,463.0,51.0,205.0,78045.0,199633.0,175485.0,49915.0,111.0,431.0,3440.0,243.0
455.0,493.0,41.0,204.0,46300.0,195041.0,152651.0,39093.0,101.0,395.0,3723.0,191.0
620.0,521.0,53.0,241.0,73849.0,195700.0,193938.0,45390.0,119.0,375.0,3659.0,188.0
487.0,544.0,49.0,230.0,52398.0,192331.0,183930.0,39788.0,107.0,353.0,3753.0,172.0
701.0,547.0,60.0,260.0,91064.0,201541.0,224208.0,57609.0,129.0,368.0,3736.0,221.0
759.0,518.0,67.0,328.0,102108.0,181982.0,249539.0,66130.0,134.0,351.0,3724.0,201.0
566.0,540.0,55.0,225.0,68268.0,188259.0,217241.0,43428.0,120.0,348.0,3949.0,193.0
748.0,566.0,53.0,272.0,111167.0,210247.0,233809.0,67479.0,148.0,371.0,4411.0,248.0
530.0,563.0,58.0,191.0,62202.0,206533.0,205528.0,36932.0,117.0,366.0,3543.0,193.0
356.0,599.0,21.0,228.0,49930.0,314022.0,151460.0,42018.0,140.0,524.0,7212.0,184.0
387.0,598.0,32.0,219.0,44747.0,284376.0,168102.0,48878.0,115.0,475.0,5253.0,223.0
521.0,548.0,32.0,206.0,64548.0,293487.0,194709.0,44353.0,123.0,535.0,6084.0,215.0
435.0,556.0,38.0,201.0,49102.0,269720.0,175846.0,30958.0,112.0,485.0,4627.0,154.0
451.0,535.0,36.0,196.0,65215.0,267410.0,197984.0,37292.0,144.0,499.0,5499.0,190.0
399.0,526.0,42.0,212.0,44052.0,247650.0,224707.0,37627.0,110.0,470.0,5350.0,177.0
484.0,516.0,41.0,194.0,60907.0,262487.0,244129.0,38144.0,125.0,508.0,5954.0,196.0
378.0,554.0,38.0,193.0,44196.0,236888.0,238386.0,34477.0,116.0,427.0,6273.0,178.0
