count_0,count_1,count_2,count_3,count_4,total_area_0,total_area_1,total_area_2,total_area_3,total_area_4,mean_area_0,mean_area_1,mean_area_2,mean_area_3,mean_area_4
134.0,393.0,7.0,196.0,0.0,16229.0,266041.0,47402.0,34430.0,0.0,121.0,676.0,6771.0,175.0,0.0
185.0,368.0,18.0,202.0,0.0,35604.0,225677.0,104311.0,41419.0,0.0,192.0,613.0,5795.0,205.0,0.0
272.0,372.0,22.0,178.0,0.0,36521.0,225849.0,123849.0,44415.0,0.0,134.0,607.0,5629.0,249.0,0.0
144.0,378.0,20.0,191.0,0.0,18567.0,220495.0,111617.0,37670.0,0.0,128.0,583.0,5580.0,197.0,0.0
190.0,383.0,25.0,172.0,0.0,22044.0,216454.0,152875.0,40403.0,0.0,116.0,565.0,6115.0,234.0,0.0
225.0,396.0,22.0,178.0,1.0,29487.0,236749.0,127590.0,46428.0,43930.0,131.0,597.0,5799.0,260.0,43930.0
201.0,378.0,28.0,203.0,0.0,28150.0,186178.0,180948.0,52319.0,0.0,140.0,492.0,6462.0,257.0,0.0
299.0,368.0,29.0,188.0,1.0,67603.0,195309.0,183277.0,58305.0,51238.0,226.0,530.0,6319.0,310.0,51238.0
172.0,400.0,23.0,197.0,0.0,23222.0,215797.0,141621.0,46948.0,0.0,135.0,539.0,6157.0,238.0,0.0
182.0,400.0,27.0,179.0,0.0,22382.0,198501.0,155553.0,36645.0,0.0,122.0,496.0,5761.0,204.0,0.0
252.0,383.0,28.0,199.0,0.0,34988.0,202451.0,190562.0,48019.0,0.0,138.0,528.0,6805.0,241.0,0.0
215.0,369.0,26.0,208.0,0.0,30714.0,193121.0,165035.0,52209.0,0.0,142.0,523.0,6347.0,251.0,0.0
227.0,383.0,29.0,213.0,0.0,25965.0,191635.0,187170.0,57817.0,0.0,114.0,500.0,6454.0,271.0,0.0
286.0,403.0,31.0,219.0,0.0,42706.0,184482.0,216083.0,61566.0,0.0,149.0,457.0,6970.0,281.0,0.0
275.0,416.0,26.0,239.0,0.0,50716.0,235658.0,181353.0,72060.0,0.0,184.0,566.0,6975.0,301.0,0.0
263.0,429.0,32.0,231.0,0.0,41579.0,222313.0,210955.0,63744.0,0.0,158.0,518.0,6592.0,275.0,0.0
300.0,381.0,34.0,250.0,0.0,40445.0,203998.0,260670.0,68378.0,0.0,134.0,535.0,7666.0,273.0,0.0
287.0,454.0,34.0,272.0,0.0,36125.0,216892.0,259721.0,81912.0,0.0,125.0,477.0,7638.0,301.0,0.0
220.0,446.0,34.0,239.0,0.0,28739.0,221987.0,238650.0,62438.0,0.0,130.0,497.0,7019.0,261.0,0.0
266.0,392.0,34.0,226.0,0.0,36467.0,235794.0,247393.0,65340.0,0.0,137.0,601.0,7276.0,289.0,0.0
218.0,461.0,38.0,245.0,0.0,40913.0,207811.0,260879.0,69732.0,0.0,187.0,450.0,6865.0,284.0,0.0
160.0,456.0,35.0,272.0,0.0,18190.0,220141.0,259280.0,62647.0,0.0,113.0,482.0,7408.0,230.0,0.0
245.0,491.0,36.0,267.0,0.0,37934.0,258715.0,265499.0,64835.0,0.0,154.0,526.0,7374.0,242.0,0.0
291.0,471.0,43.0,248.0,0.0,38699.0,227271.0,320334.0,74280.0,0.0,132.0,482.0,7449.0,299.0,0.0
338.0,478.0,42.0,238.0,1.0,41211.0,222455.0,325475.0,74471.0,67413.0,121.0,465.0,7749.0,312.0,67413.0
363.0,450.0,41.0,247.0,1.0,53145.0,229475.0,354671.0,65224.0,40487.0,146.0,509.0,8650.0,264.0,40487.0
266.0,470.0,38.0,257.0,0.0,35247.0,238347.0,316744.0,61336.0,0.0,132.0,507.0,8335.0,238.0,0.0
324.0,453.0,42.0,259.0,0.0,54658.0,211999.0,362052.0,86976.0,0.0,168.0,467.0,8620.0,335.0,0.0
225.0,514.0,38.0,232.0,0.0,26761.0,248983.0,309233.0,63053.0,0.0,118.0,484.0,8137.0,271.0,0.0
321.0,528.0,41.0,222.0,0.0,48084.0,253409.0,362834.0,63098.0,0.0,149.0,479.0,8849.0,284.0,0.0
270.0,537.0,37.0,268.0,0.0,37661.0,246211.0,342789.0,66540.0,0.0,139.0,458.0,9264.0,248.0,0.0
267.0,521.0,42.0,271.0,0.0,33357.0,247406.0,331595.0,65775.0,0.0,124.0,474.0,7895.0,242.0,0.0
206.0,543.0,37.0,257.0,0.0,24142.0,236025.0,345717.0,62574.0,0.0,117.0,434.0,9343.0,243.0,0.0
311.0,524.0,39.0,238.0,0.0,55939.0,249652.0,365087.0,66338.0,0.0,179.0,476.0,9361.0,278.0,0.0
281.0,538.0,37.0,245.0,0.0,59847.0,269202.0,358343.0,81058.0,0.0,212.0,500.0,9684.0,330.0,0.0
