count_0,count_1,count_2,count_3,count_4,total_area_0,total_area_1,total_area_2,total_area_3,total_area_4,mean_area_0,mean_area_1,mean_area_2,mean_area_3,mean_area_4
240.0,239.0,9.0,109.0,0.0,35211.0,216870.0,39795.0,39711.0,0.0,146.0,907.0,4421.0,364.0,0.0
351.0,224.0,22.0,101.0,0.0,64467.0,192634.0,86073.0,42569.0,0.0,183.0,859.0,3912.0,421.0,0.0
309.0,223.0,27.0,120.0,0.0,50580.0,185562.0,100225.0,53358.0,0.0,163.0,832.0,3712.0,444.0,0.0
312.0,243.0,30.0,116.0,0.0,52899.0,171142.0,103407.0,56495.0,0.0,169.0,704.0,3446.0,487.0,0.0
212.0,254.0,28.0,120.0,0.0,34334.0,170482.0,104146.0,42788.0,0.0,161.0,671.0,3719.0,356.0,0.0
272.0,238.0,38.0,117.0,0.0,47117.0,151540.0,123904.0,50647.0,0.0,173.0,636.0,3260.0,432.0,0.0
265.0,246.0,36.0,131.0,0.0,41026.0,162736.0,123433.0,71409.0,0.0,154.0,661.0,3428.0,545.0,0.0
423.0,220.0,47.0,125.0,0.0,84657.0,160915.0,169745.0,58872.0,0.0,200.0,731.0,3611.0,470.0,0.0
374.0,228.0,48.0,139.0,0.0,79839.0,152898.0,189055.0,63049.0,0.0,213.0,670.0,3938.0,453.0,0.0
369.0,257.0,42.0,149.0,0.0,64355.0,181211.0,145148.0,57434.0,0.0,174.0,705.0,3455.0,385.0,0.0
430.0,258.0,53.0,129.0,0.0,78253.0,171877.0,186438.0,44100.0,0.0,181.0,666.0,3517.0,341.0,0.0
433.0,265.0,57.0,163.0,0.0,80752.0,154920.0,195409.0,67222.0,0.0,186.0,584.0,3428.0,412.0,0.0
384.0,274.0,48.0,135.0,0.0,67451.0,178180.0,189363.0,58571.0,0.0,175.0,650.0,3945.0,433.0,0.0
527.0,278.0,63.0,164.0,0.0,92617.0,156757.0,237159.0,80764.0,0.0,175.0,563.0,3764.0,492.0,0.0
542.0,277.0,66.0,178.0,0.0,99738.0,162859.0,244556.0,96511.0,0.0,184.0,587.0,3705.0,542.0,0.0
451.0,281.0,59.0,162.0,0.0,85063.0,158828.0,237555.0,80811.0,0.0,188.0,565.0,4026.0,498.0,0.0
389.0,305.0,64.0,173.0,0.0,65581.0,184351.0,234556.0,82960.0,0.0,168.0,604.0,3664.0,479.0,0.0
321.0,301.0,29.0,185.0,0.0,47643.0,257067.0,207753.0,84843.0,0.0,148.0,854.0,7163.0,458.0,0.0
399.0,322.0,30.0,179.0,0.0,62226.0,272527.0,187184.0,82709.0,0.0,155.0,846.0,6239.0,462.0,0.0
318.0,354.0,22.0,174.0,0.0,52705.0,309239.0,139603.0,69099.0,0.0,165.0,873.0,6345.0,397.0,0.0
333.0,383.0,28.0,189.0,0.0,52990.0,313619.0,150563.0,64520.0,0.0,159.0,818.0,5377.0,341.0,0.0
323.0,380.0,23.0,204.0,0.0,52406.0,331065.0,135254.0,66487.0,0.0,162.0,871.0,5880.0,325.0,0.0
353.0,387.0,28.0,203.0,0.0,50953.0,311624.0,171384.0,72619.0,0.0,144.0,805.0,6120.0,357.0,0.0
412.0,398.0,33.0,197.0,0.0,60100.0,310209.0,203749.0,68271.0,0.0,145.0,779.0,6174.0,346.0,0.0
402.0,396.0,38.0,192.0,0.0,63700.0,309748.0,235493.0,67464.0,0.0,158.0,782.0,6197.0,351.0,0.0
363.0,388.0,29.0,181.0,0.0,50880.0,326818.0,211852.0,63392.0,0.0,140.0,842.0,7305.0,350.0,0.0
293.0,419.0,29.0,211.0,0.0,37265.0,299568.0,214584.0,55716.0,0.0,127.0,714.0,7399.0,264.0,0.0
308.0,397.0,31.0,177.0,0.0,43361.0,320182.0,234363.0,53562.0,0.0,140.0,806.0,7560.0,302.0,0.0
402.0,394.0,38.0,192.0,0.0,67851.0,319953.0,268873.0,64888.0,0.0,168.0,812.0,7075.0,337.0,0.0
416.0,385.0,41.0,164.0,0.0,62767.0,325143.0,301559.0,64670.0,0.0,150.0,844.0,7355.0,394.0,0.0
353.0,388.0,43.0,171.0,0.0,58504.0,308149.0,305133.0,62546.0,0.0,165.0,794.0,7096.0,365.0,0.0
367.0,419.0,44.0,191.0,0.0,61031.0,300142.0,294362.0,67072.0,0.0,166.0,716.0,6690.0,351.0,0.0
410.0,398.0,43.0,177.0,0.0,64773.0,331369.0,300032.0,58686.0,0.0,157.0,832.0,6977.0,331.0,0.0
400.0,382.0,51.0,164.0,0.0,66288.0,295731.0,359760.0,60390.0,0.0,165.0,774.0,7054.0,368.0,0.0
419.0,428.0,51.0,180.0,0.0,63678.0,308075.0,362998.0,68576.0,0.0,151.0,719.0,7117.0,380.0,0.0
191.0,510.0,45.0,217.0,0.0,22470.0,319167.0,294507.0,44525.0,0.0,117.0,625.0,6544.0,205.0,0.0
297.0,472.0,39.0,229.0,0.0,39656.0,335563.0,307582.0,59885.0,0.0,133.0,710.0,7886.0,261.0,0.0
409.0,475.0,47.0,225.0,0.0,60727.0,330037.0,355772.0,74555.0,0.0,148.0,694.0,7569.0,331.0,0.0
181.0,528.0,32.0,234.0,0.0,22142.0,376087.0,273343.0,50332.0,0.0,122.0,712.0,8541.0,215.0,0.0
