count_0,count_1,count_2,count_3,count_4,total_area_0,total_area_1,total_area_2,total_area_3,total_area_4,mean_area_0,mean_area_1,mean_area_2,mean_area_3,mean_area_4
208.0,338.0,9.0,246.0,0.0,25195.0,254644.0,46664.0,58794.0,0.0,121.0,753.0,5184.0,239.0,0.0
267.0,363.0,19.0,268.0,0.0,34034.0,216396.0,100237.0,81635.0,0.0,127.0,596.0,5275.0,304.0,0.0
309.0,401.0,31.0,242.0,0.0,36009.0,206471.0,166345.0,62216.0,0.0,116.0,514.0,5365.0,257.0,0.0
247.0,413.0,26.0,241.0,0.0,28548.0,201076.0,133848.0,48395.0,0.0,115.0,486.0,5148.0,200.0,0.0
348.0,411.0,36.0,249.0,0.0,47713.0,195345.0,184133.0,58924.0,0.0,137.0,475.0,5114.0,236.0,0.0
281.0,428.0,38.0,256.0,0.0,31438.0,190568.0,171881.0,54911.0,0.0,111.0,445.0,4523.0,214.0,0.0
298.0,437.0,33.0,257.0,0.0,32342.0,204866.0,167283.0,53843.0,0.0,108.0,468.0,5069.0,209.0,0.0
331.0,429.0,36.0,300.0,0.0,39729.0,202287.0,172351.0,70009.0,0.0,120.0,471.0,4787.0,233.0,0.0
200.0,451.0,35.0,255.0,0.0,20758.0,211973.0,174251.0,58532.0,0.0,103.0,470.0,4978.0,229.0,0.0
323.0,478.0,45.0,308.0,0.0,39692.0,194096.0,249363.0,73412.0,0.0,122.0,406.0,5541.0,238.0,0.0
304.0,467.0,41.0,295.0,0.0,36680.0,196109.0,237919.0,64371.0,0.0,120.0,419.0,5802.0,218.0,0.0
337.0,461.0,42.0,261.0,0.0,38743.0,202111.0,246410.0,58746.0,0.0,114.0,438.0,5866.0,225.0,0.0
152.0,527.0,38.0,295.0,0.0,13927.0,201751.0,180394.0,52249.0,0.0,91.0,382.0,4747.0,177.0,0.0
266.0,503.0,37.0,300.0,0.0,33111.0,222715.0,200612.0,57890.0,0.0,124.0,442.0,5421.0,192.0,0.0
