count_0,count_1,count_2,count_3,total_area_0,total_area_1,total_area_2,total_area_3,mean_area_0,mean_area_1,mean_area_2,mean_area_3
87.0,384.0,15.0,145.0,13789.0,139662.0,65858.0,36583.0,158.0,363.0,4390.0,252.0
92.0,357.0,14.0,143.0,10282.0,148421.0,83193.0,27333.0,111.0,415.0,5942.0,191.0
121.0,328.0,13.0,160.0,17887.0,144628.0,102002.0,27387.0,147.0,440.0,7846.0,171.0
100.0,339.0,13.0,146.0,16360.0,153582.0,64525.0,21387.0,163.0,453.0,4963.0,146.0
96.0,361.0,14.0,157.0,12353.0,135299.0,71921.0,27857.0,128.0,374.0,5137.0,177.0
72.0,375.0,12.0,146.0,13929.0,140939.0,56121.0,22540.0,193.0,375.0,4676.0,154.0
114.0,345.0,14.0,144.0,20168.0,131390.0,84057.0,37543.0,176.0,380.0,6004.0,260.0
124.0,307.0,15.0,163.0,21414.0,131247.0,128418.0,38221.0,172.0,427.0,8561.0,234.0
96.0,326.0,14.0,156.0,11271.0,130654.0,87679.0,32198.0,117.0,400.0,6262.0,206.0
71.0,314.0,13.0,166.0,7196.0,134143.0,67496.0,25107.0,101.0,427.0,5192.0,151.0
120.0,320.0,14.0,151.0,19495.0,141324.0,100233.0,25463.0,162.0,441.0,7159.0,168.0
84.0,326.0,17.0,142.0,14621.0,132370.0,102643.0,21864.0,174.0,406.0,6037.0,153.0
105.0,293.0,20.0,126.0,16655.0,113710.0,108443.0,24294.0,158.0,388.0,5422.0,192.0
94.0,329.0,15.0,133.0,10687.0,136073.0,65576.0,24991.0,113.0,413.0,4371.0,187.0
71.0,318.0,15.0,130.0,7937.0,128100.0,89456.0,26428.0,111.0,402.0,5963.0,203.0
101.0,293.0,15.0,127.0,21758.0,126250.0,79816.0,22929.0,215.0,430.0,5321.0,180.0
110.0,293.0,17.0,125.0,13271.0,131636.0,93477.0,26041.0,120.0,449.0,5498.0,208.0
91.0,271.0,18.0,125.0,14387.0,118791.0,84944.0,21843.0,158.0,438.0,4719.0,174.0
105.0,271.0,20.0,140.0,15424.0,119830.0,104221.0,25310.0,146.0,442.0,5211.0,180.0
94.0,273.0,13.0,131.0,13087.0,128225.0,75167.0,38648.0,139.0,469.0,5782.0,295.0
128.0,277.0,16.0,135.0,19554.0,116744.0,83654.0,25771.0,152.0,421.0,5228.0,190.0
95.0,275.0,14.0,161.0,26000.0,124313.0,72744.0,41115.0,273.0,452.0,5196.0,255.0
107.0,275.0,18.0,149.0,15054.0,121386.0,102456.0,52403.0,140.0,441.0,5692.0,351.0
74.0,313.0,9.0,146.0,8371.0,144348.0,41005.0,36579.0,113.0,461.0,4556.0,250.0
79.0,279.0,13.0,144.0,13858.0,133266.0,68842.0,27021.0,175.0,477.0,5295.0,187.0
132.0,249.0,17.0,137.0,18764.0,113750.0,110077.0,46198.0,142.0,456.0,6475.0,337.0
98.0,263.0,13.0,136.0,11920.0,131465.0,81164.0,41970.0,121.0,499.0,6243.0,308.0
103.0,265.0,12.0,126.0,12004.0,127366.0,76212.0,31339.0,116.0,480.0,6351.0,248.0
64.0,263.0,13.0,126.0,22009.0,123019.0,73943.0,21947.0,343.0,467.0,5687.0,174.0
141.0,241.0,20.0,123.0,23827.0,117087.0,133836.0,34182.0,168.0,485.0,6691.0,277.0
72.0,257.0,15.0,123.0,15958.0,115228.0,76769.0,26948.0,221.0,448.0,5117.0,219.0
110.0,241.0,16.0,145.0,16669.0,102104.0,107678.0,43831.0,151.0,423.0,6729.0,302.0
110.0,265.0,18.0,127.0,14943.0,116206.0,197169.0,27780.0,135.0,438.0,10953.0,218.0
141.0,278.0,17.0,121.0,30460.0,114912.0,87703.0,30636.0,216.0,413.0,5159.0,253.0
81.0,261.0,13.0,126.0,13314.0,120716.0,75787.0,24955.0,164.0,462.0,5829.0,198.0
66.0,265.0,17.0,123.0,9029.0,111206.0,87687.0,22118.0,136.0,419.0,5158.0,179.0
135.0,259.0,20.0,133.0,28947.0,111823.0,104614.0,25202.0,214.0,431.0,5230.0,189.0
159.0,239.0,19.0,134.0,24500.0,111166.0,156726.0,37421.0,154.0,465.0,8248.0,279.0
114.0,240.0,17.0,132.0,16674.0,110983.0,89709.0,24275.0,146.0,462.0,5277.0,183.0
88.0,256.0,12.0,136.0,11120.0,113524.0,75649.0,23906.0,126.0,443.0,6304.0,175.0
83.0,240.0,17.0,133.0,10323.0,109599.0,87894.0,27220.0,124.0,456.0,5170.0,204.0
