count_0,count_1,count_2,count_3,count_4,total_area_0,total_area_1,total_area_2,total_area_3,total_area_4,mean_area_0,mean_area_1,mean_area_2,mean_area_3,mean_area_4
126.0,217.0,7.0,167.0,0.0,20090.0,188331.0,56695.0,35871.0,0.0,159.0,867.0,8099.0,214.0,0.0
155.0,280.0,12.0,152.0,0.0,20015.0,185773.0,79671.0,40332.0,0.0,129.0,663.0,6639.0,265.0,0.0
169.0,274.0,21.0,136.0,0.0,26110.0,166233.0,127180.0,40232.0,0.0,154.0,606.0,6056.0,295.0,0.0
165.0,281.0,17.0,161.0,0.0,21965.0,155707.0,103557.0,51467.0,0.0,133.0,554.0,6091.0,319.0,0.0
188.0,309.0,16.0,145.0,0.0,26909.0,167823.0,129948.0,61874.0,0.0,143.0,543.0,8121.0,426.0,0.0
171.0,291.0,19.0,152.0,0.0,23154.0,155826.0,114000.0,39873.0,0.0,135.0,535.0,6000.0,262.0,0.0
190.0,279.0,27.0,159.0,0.0,25910.0,142005.0,150864.0,53443.0,0.0,136.0,508.0,5587.0,336.0,0.0
161.0,338.0,24.0,174.0,0.0,21903.0,154470.0,128578.0,56312.0,0.0,136.0,457.0,5357.0,323.0,0.0
267.0,312.0,30.0,158.0,0.0,32797.0,167062.0,223539.0,49052.0,0.0,122.0,535.0,7451.0,310.0,0.0
155.0,327.0,30.0,178.0,0.0,17559.0,153929.0,131189.0,44209.0,0.0,113.0,470.0,4372.0,248.0,0.0
272.0,332.0,31.0,168.0,0.0,40271.0,156456.0,180361.0,54955.0,0.0,148.0,471.0,5818.0,327.0,0.0
221.0,325.0,34.0,195.0,0.0,33039.0,146645.0,156475.0,59645.0,0.0,149.0,451.0,4602.0,305.0,0.0
149.0,356.0,26.0,185.0,0.0,18972.0,170720.0,129797.0,57731.0,0.0,127.0,479.0,4992.0,312.0,0.0
194.0,386.0,22.0,184.0,0.0,26331.0,169055.0,120165.0,55946.0,0.0,135.0,437.0,5462.0,304.0,0.0
309.0,361.0,26.0,186.0,0.0,40372.0,181007.0,177563.0,48353.0,0.0,130.0,501.0,6829.0,259.0,0.0
184.0,377.0,23.0,185.0,0.0,21573.0,179812.0,136468.0,48059.0,0.0,117.0,476.0,5933.0,259.0,0.0
208.0,365.0,32.0,194.0,0.0,28015.0,165286.0,162527.0,46707.0,0.0,134.0,452.0,5078.0,240.0,0.0
227.0,339.0,30.0,184.0,0.0,31311.0,173736.0,163243.0,45172.0,0.0,137.0,512.0,5441.0,245.0,0.0
241.0,372.0,33.0,187.0,0.0,29646.0,177658.0,168590.0,41217.0,0.0,123.0,477.0,5108.0,220.0,0.0
109.0,424.0,22.0,168.0,0.0,13580.0,186312.0,136602.0,33515.0,0.0,124.0,439.0,6209.0,199.0,0.0
73.0,435.0,26.0,176.0,0.0,8013.0,177249.0,144234.0,32101.0,0.0,109.0,407.0,5547.0,182.0,0.0
103.0,435.0,27.0,226.0,0.0,12252.0,181067.0,159299.0,39165.0,0.0,118.0,416.0,5899.0,173.0,0.0
184.0,450.0,32.0,202.0,0.0,21058.0,194314.0,184088.0,33492.0,0.0,114.0,431.0,5752.0,165.0,0.0
163.0,444.0,28.0,222.0,0.0,17390.0,203845.0,203641.0,48859.0,0.0,106.0,459.0,7272.0,220.0,0.0
122.0,430.0,28.0,229.0,0.0,14009.0,188377.0,162186.0,55194.0,0.0,114.0,438.0,5792.0,241.0,0.0
83.0,445.0,26.0,219.0,0.0,10297.0,173976.0,164652.0,41843.0,0.0,124.0,390.0,6332.0,191.0,0.0
65.0,482.0,24.0,205.0,0.0,8781.0,191341.0,158946.0,39451.0,0.0,135.0,396.0,6622.0,192.0,0.0
88.0,459.0,30.0,265.0,0.0,9133.0,187916.0,168144.0,43779.0,0.0,103.0,409.0,5604.0,165.0,0.0
176.0,504.0,29.0,275.0,0.0,22057.0,216901.0,197998.0,48325.0,0.0,125.0,430.0,6827.0,175.0,0.0
81.0,474.0,32.0,216.0,0.0,8913.0,181381.0,186873.0,36920.0,0.0,110.0,382.0,5839.0,170.0,0.0
152.0,514.0,30.0,295.0,0.0,22048.0,204376.0,194820.0,58643.0,0.0,145.0,397.0,6494.0,198.0,0.0
88.0,514.0,31.0,238.0,0.0,10248.0,198009.0,182250.0,40299.0,0.0,116.0,385.0,5879.0,169.0,0.0
120.0,498.0,30.0,277.0,0.0,16662.0,210279.0,192350.0,46514.0,0.0,138.0,422.0,6411.0,167.0,0.0
154.0,530.0,32.0,242.0,0.0,19596.0,218619.0,202674.0,50567.0,0.0,127.0,412.0,6333.0,208.0,0.0
221.0,543.0,30.0,281.0,0.0,24769.0,247976.0,219846.0,59887.0,0.0,112.0,456.0,7328.0,213.0,0.0
129.0,532.0,31.0,266.0,0.0,13630.0,224491.0,204194.0,53569.0,0.0,105.0,421.0,6586.0,201.0,0.0
200.0,556.0,32.0,264.0,0.0,23887.0,238179.0,220000.0,58936.0,0.0,119.0,428.0,6875.0,223.0,0.0
182.0,590.0,36.0,249.0,0.0,23322.0,238211.0,225433.0,51490.0,0.0,128.0,403.0,6262.0,206.0,0.0
120.0,698.0,15.0,279.0,0.0,11991.0,314712.0,269708.0,60249.0,0.0,99.0,450.0,17980.0,215.0,0.0
300.0,573.0,27.0,310.0,2.0,37656.0,297626.0,274276.0,70605.0,194093.0,125.0,519.0,10158.0,227.0,97046.0
207.0,641.0,24.0,327.0,0.0,23130.0,324992.0,301839.0,61268.0,0.0,111.0,507.0,12576.0,187.0,0.0
142.0,647.0,20.0,375.0,0.0,17329.0,323368.0,236111.0,74128.0,0.0,122.0,499.0,11805.0,197.0,0.0
146.0,618.0,29.0,350.0,0.0,15531.0,294367.0,311775.0,80005.0,0.0,106.0,476.0,10750.0,228.0,0.0
322.0,565.0,33.0,314.0,1.0,38334.0,289615.0,333528.0,111631.0,102168.0,119.0,512.0,10106.0,355.0,102168.0
233.0,642.0,30.0,312.0,0.0,31225.0,323404.0,382187.0,69129.0,0.0,134.0,503.0,12739.0,221.0,0.0
214.0,635.0,28.0,337.0,0.0,22971.0,285763.0,424542.0,80297.0,0.0,107.0,450.0,15162.0,238.0,0.0
249.0,649.0,34.0,353.0,0.0,35314.0,295880.0,418623.0,76538.0,0.0,141.0,455.0,12312.0,216.0,0.0
140.0,649.0,24.0,345.0,1.0,16250.0,299935.0,268888.0,72164.0,121022.0,116.0,462.0,11203.0,209.0,121022.0
140.0,715.0,35.0,303.0,0.0,15604.0,299305.0,351114.0,63771.0,0.0,111.0,418.0,10031.0,210.0,0.0
162.0,680.0,32.0,356.0,0.0,18859.0,291310.0,402107.0,90280.0,0.0,116.0,428.0,12565.0,253.0,0.0
88.0,674.0,29.0,358.0,0.0,7687.0,288119.0,352713.0,64891.0,0.0,87.0,427.0,12162.0,181.0,0.0
173.0,672.0,36.0,336.0,0.0,21468.0,302258.0,401843.0,69704.0,0.0,124.0,449.0,11162.0,207.0,0.0
206.0,628.0,35.0,284.0,0.0,23738.0,305294.0,486586.0,73971.0,0.0,115.0,486.0,13902.0,260.0,0.0
95.0,733.0,33.0,344.0,0.0,9499.0,298794.0,407226.0,74239.0,0.0,99.0,407.0,12340.0,215.0,0.0
161.0,718.0,34.0,328.0,1.0,16791.0,307232.0,436038.0,68606.0,58295.0,104.0,427.0,12824.0,209.0,58295.0
117.0,712.0,32.0,412.0,0.0,11908.0,323834.0,379145.0,81213.0,0.0,101.0,454.0,11848.0,197.0,0.0
181.0,725.0,38.0,409.0,0.0,22106.0,325107.0,433403.0,96103.0,0.0,122.0,448.0,11405.0,234.0,0.0
103.0,773.0,28.0,387.0,0.0,10008.0,332554.0,362626.0,93836.0,0.0,97.0,430.0,12950.0,242.0,0.0
141.0,750.0,35.0,411.0,0.0,16005.0,312585.0,429384.0,109727.0,0.0,113.0,416.0,12268.0,266.0,0.0
115.0,766.0,28.0,374.0,0.0,16478.0,312653.0,332068.0,80297.0,0.0,143.0,408.0,11859.0,214.0,0.0
254.0,737.0,35.0,378.0,0.0,29070.0,363996.0,522207.0,85463.0,0.0,114.0,493.0,14920.0,226.0,0.0
94.0,759.0,27.0,461.0,0.0,10682.0,317989.0,370766.0,106454.0,0.0,113.0,418.0,13732.0,230.0,0.0
152.0,812.0,32.0,402.0,0.0,19033.0,357420.0,470999.0,96985.0,0.0,125.0,440.0,14718.0,241.0,0.0
140.0,823.0,29.0,380.0,0.0,16597.0,377588.0,404240.0,90714.0,0.0,118.0,458.0,13939.0,238.0,0.0
